;documents;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
3469;Je ne jure que par les cosmetiquescl Oréal et bourgeois car ce sont des produits de qualites. Et sur Amazone je les ai eu a moindre cout contrairement au magasin de cosmétiques;2.6689814351155863e-05;0.001053809497482749;0.00023455238842057718;0.00044228661043038274;0.0;0.0012126902635907183;0.0009478457652723584;0.0;0.0010627461546401358;0.0007099043479444431;0.0011639027101518502;0.00015083818088880384;0.0;0.0039032833378841282;0.0007276407634013702;0.001284829201078796;0.005837085093158792
3470;Cette pâte est à la fois bonne et mauvaise, du moins pour ma part. Elle colle/fixe bien le cheveux avec un effet naturel, mais pour la retirer c'est autre chose... Je ne sais pas si c'est à cause de mes cheveux qui sont plutôt épaix, mais la pâte se retire difficilement sur moi.;0.0008511294445223228;0.0009943174664750912;0.0013893789472967895;0.0012491704657838177;0.00022654639403347465;0.0;0.0001563214754616679;0.0;0.005420557749560261;0.0;0.0018937524316210838;0.0;0.00019709267955407998;0.0023803050897576827;0.007458839373314166;0.0012540143106650498;0.0059316861750348645
3471;Définitivement adopté;0.0;0.0002756964700352147;0.0;0.000978840084572207;0.0;0.001233397843385109;0.00019115267668179395;0.0;0.00010444439018735543;0.0002891249636312178;7.405834445444809e-05;0.0;0.0;0.0;0.0004658501872917708;0.0;0.00023049943598030316
3472;Parfait pour les cheveux secs. Nourrit hydrate et fait briller.;0.0014666473368346489;0.0;0.0005740546428417371;0.01822581633246489;0.0004920878367689458;0.0013957922130700142;0.0006534718808659997;0.005278289929666886;0.0;0.0;0.0;0.0021201178983798656;0.0;0.0;0.0;0.1520721158827818;0.0
3473;Le produit peur paraître gras lorsqu'on met la noisette dans la main, mais pas du tout.;0.0009806890038127328;0.0;0.004295250565520157;0.012804539904151044;0.0;0.0;0.0;0.0;0.0025863445489068353;0.002080530247740742;0.002367436197888925;0.0;0.004753567895278765;0.007937130309035416;0.025139303288836942;0.011337888284031827;0.0017764872455617684
3474;Une petite quantité suffit donc excellent rapport qualité prix car dure longtemps.;0.00021839571069658966;0.10931422104044027;0.007150787876039689;0.0;0.0;0.0005801064790223581;0.0;0.0003643226573822018;0.004106197713255409;0.003029656856009991;0.00039183331978888923;0.0;0.0021296838551052174;0.010336593872019217;0.013892424209792288;0.0006826677262881434;0.0027386176250835657
3475;Existe aussi en version pailletée pour l'été. Moins hydratante mais par contre s'applique sur le corps.;0.00010115746523644436;0.0001676183272407667;0.0005275207784510386;0.0026292536219137868;0.0003340014963588685;0.0;0.0;0.0009476798343550281;0.0009317474475678681;0.0007668030433308695;0.0011226485738956482;0.0;0.0018250168115097863;0.0006335907232761942;0.0018949212592061972;0.0012777549678610557;0.002042280564864095
3476;L'odeur pour les 2 est sublime comme tous les produits mythic oil;0.0;0.0;0.13052933092404578;0.00023766493025613767;0.0;2.0862595519204856e-05;0.0;0.0;0.0;0.0;0.0;0.0;9.907562179382214e-05;0.00030440184697172945;0.0;0.0003673772995613084;0.0
3477;Mon fils adore.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3478;Super contente !;0.00032260219147173366;0.0;0.004158646063233688;0.0;0.0;0.0;0.0;0.004015453036803942;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12982594810085302
3479;Voici une crème hydratante qui s'applique facilement et qui sent bon aussi.;0.0003185368086377431;0.0;0.0;0.0022980451988202197;0.0;0.0;0.0;0.0;0.0008357594329778167;0.0;0.0;0.0;0.004246600864265362;0.0;0.08688572794501236;0.0;0.0
3480;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3481;Agréable à appliquer, elle est absorbée rapidement par la peau et donne une sensation de nourrissement, de confort et de bien-être.;0.0;0.0;0.0;0.06766922327681756;0.00035576998283614274;0.0;0.0;0.0;0.00038640700221555284;0.0;0.0;0.0;0.0018620484807601203;0.0;0.033303233689009226;0.0010216848435367582;0.033053924387974144
3482;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3483;Jusque- là, c’est un sans-faute…;9.016390278568861e-05;0.0005651527873701765;0.0;0.00018209837716657277;0.0;0.00022501736313812302;0.0013660576166031186;0.0;0.00036444282257657514;0.0006086635174523101;0.0;3.6924231908964366e-06;0.0003964687688895438;0.0021672911365224184;0.0035628207753140937;0.0002590962741382832;0.0023521572035907533
3484;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3485;Tout le problème est de pouvoir vérifier dans le temps les effets antirides promis.;0.000660853714339864;0.0;0.0;0.0010948835678326468;0.0;0.0002289105710073428;9.14798997735845e-05;0.0;0.002460829320474094;0.0011768770288826324;0.0;0.007293407787188395;0.0026519487766335863;0.00131756493836728;0.0;0.00034957729010331225;0.027475895876923468
3486;Bon masque l’oreal ,Ce n’est pas mon préféré, je préfère un autre dans la même marque,mais je tenais à l’essayer en vue des bons commentaires qui le précédaient. Je dirais que ma chevelure aussi sec qu’elle est, ne lui fait pas des miracles pas assez nourrissants. Pour l’eclat Des mèches pas faut revoir ça il y a mieux bof bof après sa reste un masque sympa mais sans plus.;0.00014587047799218716;0.0;0.00014133029210122909;0.0;0.0;0.0;0.00037000777075561314;0.0;0.0;0.0;0.0017107541936793843;0.0015532358828507441;0.0;0.123627342346102;0.00017310820052282016;0.05398120209160886;0.00980990359016183
3487;Ce shampoing ne convient pas à des cheveux fins . J'ai l'impression qu'il décape trop et rend le cheveu rêche .Après le shampoing ,j'ai été obligé d'appliquer un baume hydratant pour le rendre lisse et soyeux  .Donc forcément déçue....je conseille d'essayer le shampoing avec le petit modèle.Je pense qu'il doit avoir mieux sur le marché.;0.0008076080218611809;0.002795564052416542;0.001290829776488;0.007379959642377427;5.070603174941567e-05;0.0007431704960348005;0.0006068210114697894;0.006399586384510136;0.001175276868144376;0.002032749114224054;0.007688673365752331;0.0009929800344056305;0.004945095838897245;0.026959797321905957;0.03528392193707581;0.005915700743168358;0.014488776679882511
3488;Se munir de gants lors son application car ce shampoing colore la peau.;0.0;0.0;0.0;0.094398208220272;0.0;0.0;0.00010623885602432142;0.0;0.0;0.0;0.0;0.0008670916037242423;0.0;0.0;0.023785423771864683;0.0;0.0
3489;Produit que j'utilise au quotidien, qui permet d'approfondir le regard, une couche suffit et facile à appliquer;0.0;0.0;0.0;0.0;0.0;0.0038983168767761237;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.027478330701139024;0.1543549888993437;0.0;0.0
3490;Très bon rapport qualité/prix;0.0;0.17243055402014823;0.0;0.0;0.0;0.0;0.18270863948976726;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3491;Excellent produit qui ne blanchit pas le soir au brossage et qui tient toute la journée. Sur cheveux très épais cela tient sans pb.;0.0018699943073710174;0.00022262183898401523;0.000550565147272676;0.0034399391104626234;0.0;0.0020203580450425342;5.621319635392085e-05;0.0;0.00010881478689275033;0.0;0.06120469795172837;0.002282793843944335;0.0036852443086944214;0.0;0.006388011741817639;0.0009522800424102754;0.004540737400671494
3492;Le meilleur rapport qualité prix;0.0;0.1635738005258179;0.0;0.0;0.0;0.0;0.0;0.0;0.0026953063710441994;0.0;0.0;0.0;0.0;0.015068620425679472;0.0;0.00580769809779256;0.0
3493;....;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3494;très beau flacon et l odeur est plutôt légère;0.0;0.0010803964539756086;0.18018541220258735;0.004251333015228733;0.0;0.002471121569338692;0.0009540447497216107;0.0005652074284242452;0.0;0.0;0.0;0.0;0.0;0.0;0.02135070095021851;0.0;0.016566197265186267
3495;Odeur à tombé sa sent les vacance le soleil la plage ,mais la tenue reste trop légère.;9.30666984568878e-05;0.0;0.08425876519239371;0.002232764310333926;0.0;0.0010907448395856042;0.0;0.0008256999270436557;0.0;5.616838599271292e-05;0.0001792830564942394;0.0;0.00024195953884265282;0.0011748210853338816;0.003955491751642027;0.0021914329781876586;0.0
3496;Discret, sent les vacances;0.0;0.0001121441773347478;0.0015331806121875093;0.001717173267078575;0.0;0.0;0.0;0.0;7.329415252902827e-05;0.0;0.004928167344092916;0.0;0.0008263473542501617;0.0003277949367395473;0.0025990936333155014;0.0;4.8769542518695875e-05
3497;Parfait;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3498;odeur un peu forte mais bon à voir sur la durée;0.0;0.0017635194970564527;0.13443187795086928;0.0;0.0;0.00011166235908061186;7.61568725756521e-05;0.0;0.004882446974287735;0.002116170022792367;6.60884692598872e-06;0.002751592677401336;0.014156090069884986;0.00843761443871314;0.009962359527391777;0.0;0.013697847164347342
3499;"""produit conforme à mes attentes.""";0.00035147367241551903;0.0;0.0;0.0;0.341790183088436;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3500;"""J'aime bien...""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3501;bien;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3502;Très bon dupe d’un autre parfum bien connu, tient Bien, sent bon !;0.0012621803720226784;0.0;0.0;0.0004520470861804241;0.0005193731691279955;0.0026731382899794613;0.0;0.0;0.0017099119538068954;0.0;0.04138832377403471;0.0;0.002203918612075244;0.0009941997664701329;0.0;0.00018364840224098947;0.005727354094223996
3503;Bien;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3504;Bonne protection;1.4928672545393578e-05;0.0;0.0;0.0005344653930705381;0.0;0.0;0.0;0.0;0.00011922982811277415;0.0;0.0;0.0;0.0;0.0;0.0008708795873275184;0.0;0.001895271874444586
3505;Très bien;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3506;Pas encore essayer je viens juste de le recevoir;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006428417321060235;0.0;0.0008044532701836814;0.221016572426385
3507;"""le premier flacon acheter pulverisateur qui ne fonctionne pas et qui fuit pas tres top""";0.0001404283634457795;0.0013394929681365337;0.002840556906778436;0.0;0.0;0.0011809240656505905;0.0005181602018802502;0.0006983203809974753;0.0039051540797324165;0.0005776498743235937;0.0015673498170694145;0.0;0.0;0.00018832275742730012;0.012399489083032577;0.000407767693500827;0.027046133173311036
3508;Produit pas cher,mais on en as pour son argent,l'odeur ne tiens pas plus de 2 heures..Sachant que ça viens de Grasse je suis pas étonné,j'ai commandé des produits la bas,ça vaux rien,pas de tenue,toute l'odeur est au départ...;0.0003097857569818355;0.0;0.11742682555487867;0.0012561962554590662;0.0;0.00035555124358919565;0.0;0.0;0.0010404509474558924;0.0;0.009084444556099719;0.0002927273034679575;0.0044022048628578015;0.0006345655896295667;0.0;0.0;0.02346023992568569
3509;"""Aucun soucis""";0.0008769567009932746;0.0001550435940204402;0.0;0.0;0.0;0.0;2.2666082770005415e-05;0.0;2.2757617037823088e-05;0.0;0.0028805335629445757;0.0;0.001450548204225341;0.0;9.666449309597659e-05;1.1360610761847208e-05;0.0016010438212074023
3510;"""Le flacon est... quelconque? Et pourtant... Il dévoile une eau de toilette que l'on oublie pas! Ca sent trop bon!""";0.0004054133321730129;0.0008568208117299528;0.0025071302547001574;0.00018899166880438677;0.0002986254718538389;0.0005884635121424717;0.0007416006396617152;0.0;0.00041155849897989177;0.0;0.0011825091280271288;0.0;0.0007105593915138216;0.00023417937609018864;0.007662686237342879;0.0;0.017162255818103333
3511;"""Le parfum sent très bon""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3512;"""Parfum toujours aussi agréable à porter j en ai commander 3 car il est exceptionnel ainsi que le prix defiant toute concurrence.""";0.0003874839559285259;0.04748850902698589;0.00013005364598326944;2.4425017745399e-05;0.0;2.956019592216762e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.030881199050322317
3513;"""conforme à mes attentes, je recommande !""";0.12679971373492624;0.0;0.0;0.0;0.3063674440347319;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3514;"""Conforme à mes attentes""";0.00035147367241551903;0.0;0.0;0.0;0.341790183088436;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3515;"""Super senteur, tient bien.""";0.0011550820370515346;0.0007383896822883737;0.0;0.003153063304610362;0.0;0.0020029319814187855;0.0;0.0017376860400783675;0.0;0.0;0.05772764005514332;0.0;0.0012646415377745984;0.0;0.0;0.0;0.0
3516;"""j'aime beaucoup est le prix aussi""";0.0;0.19885685903277733;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3517;"""moyen !!""";0.0;6.046858641346511e-05;0.0;0.001868678497448127;0.0;0.0001234824403495215;0.0;0.0;0.0;7.293414262508418e-05;0.0007189686801956607;0.0;0.0;0.0008415836588517396;0.0006509488041223545;0.0;0.0023882581991285868
3518;"""mon amie a été ravie""";0.0006462912746431966;0.0;0.0;0.0;0.0;0.0001676866000482745;0.0;0.0;0.000789102281095673;0.0018943722535909118;0.00027757016430041153;0.0011749469785929856;9.348510873816426e-05;0.001362446751488448;0.0;0.0001585482972783196;0.0015719507322782245
3519;Nikel;0.0;0.0;0.0;0.0006313882749105775;0.0;0.0;0.0;0.0;0.00045690010034759687;0.0;0.0;0.0;0.0;0.00033106107140542666;0.0003946720339657407;0.0;0.000595742954956236
3520;"""Très bien, conforme à mes attentes, je recommande""";0.12679971373492624;0.0;0.0;0.0;0.3063674440347319;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3521;"""Bonne qualité et jolies flacons.""";0.0004654366229942894;0.0006734185045139883;0.009683622089074981;0.0003252686244629117;0.0;0.0;0.1608800283061548;0.0;0.0;0.0;0.011564749495210863;0.0;0.0;0.0;0.017883032161800358;0.0;0.03686984648526876
3522;Brume géniale! Belle découverte;0.0007698221725838631;0.0;0.0017037079117851262;0.0;0.0;0.0010339653439642078;0.0;0.0013270302027375126;0.0;0.00021996323286291346;0.0017921110821412104;0.0;0.001690527650765067;0.0015173571665372941;0.0;0.006479371295521387;0.007629028081035237
3523;idem;0.0;0.0;0.0;0.0002635211033863344;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.846616014217069e-05;0.0;0.0023102014236151096;0.0;0.0015133607648732123
3524;très bien;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3525;"""il sent très bon dommage sa ne tient pas""";0.0;0.0001343619324440219;0.00455412639646108;0.0;0.0;0.0;0.0022544850743783902;0.0;7.344281714877567e-05;0.0;0.0016998214330011508;0.0;0.0;0.0;0.012355840969415452;0.017084090786478913;0.023388447784913936
3526;"""tres bon""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3527;"""Sent bon, bonne présentation, envoi rapide (2 jours), bien emballé: tres satisfait""";0.0016137408023682185;0.0005370168363518409;0.00015751395090012326;0.0006785301049298543;0.0;0.0005003416383460856;0.0;0.0;0.011366015135455303;0.0;0.0002301874135247314;0.13517055801924396;0.0;0.0;0.0;0.0;0.022183068605428617
3528;SATISFAITE;0.0;0.0;0.0;0.0;0.0;0.31283434437037905;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3529;ça va c'est du cadum....;8.59120085458917e-05;0.00016119882650887432;0.0;0.0008873833645164299;0.0;0.0;0.0;0.0;0.000551112260617114;0.0;0.005637174631112148;0.0;0.0;0.0006068749170990467;0.0027627100908408047;0.0007722938022644124;0.0026185843696889693
3530;on adore la douceur su la peau;0.0;0.0;0.0;0.17631041212241252;0.0;0.0;0.0;0.00025248721639602433;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3531;"""Bon produit""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3532;Très bien !:);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3533;"""Parfum discret pour une petite fille ! Leger probleme au niveau du vaporisateur mais c est pas plus mal ainsi, car les enfants ne peuvent pas l utilisé seule ou le vider etc...""";0.0;0.004333831183327273;0.000661931817083712;0.0007168501638981671;0.0;0.0;0.0;0.0;0.07871232952863784;0.0;0.0;0.0;0.006808019691482227;0.0029578023251078983;0.005258393584395353;0.00017101034160336092;0.00586755803858926
3534;Toujour pareil déçue;0.0;3.329593425089221e-05;0.0;0.0005238771534820234;0.0;4.1302540654376105e-05;0.00010625035342831389;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.484307563998937e-05;0.0;0.000572397466493967
3535;"""J'ai commandé ""Wild Poppy"" il y a quelques jours, un peu au ""pif"", d'après la description qui en était faite. Quand je l'ai reçu, je me suis dit que j'avais rudement bien fait : waow! je suis bluffée par cette ""eau de parfum générique""...""";0.0;0.0;0.0;0.0;0.010977428376122337;0.00011668337563627856;0.001253855743163258;0.0;0.002906558730918261;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11369179492694685
3536;"""A voir sir le parfum tient""";0.0006928203440370616;0.0020328743117190074;0.00040194382569758505;0.0;0.0;0.0019848270088753685;0.0;0.0;0.0028034172444061536;0.0025012980002914976;0.06582243995497802;0.004708624336292878;0.020736662286307616;0.003621624603250621;0.007713055826844932;0.0;0.022779936863288282
3537;"""cest des bon parfum pour femme""";0.0005421238605746497;0.00018323064678300925;0.0;3.137326769951921e-05;0.0;0.0;0.0;0.0002630700145355456;0.0028548066885124438;0.0008164768323141658;0.0017796266824112164;0.0;0.0012067419226068686;0.0016110637626471662;0.0;0.0;0.0
3538;"""trés jolie bouteille et super odeur""";0.0007435146909312764;0.0;0.14347105178856873;0.0;0.0;0.0;0.0008118326544375745;0.0;0.0;0.0;0.014453323379154956;0.0;0.0;0.0;0.0;0.0;0.01342676896263042
3539;"""Cette eau de parfum sent super bon (je trouve). Par contre, à mon goût, elle ne sent pas assez longtemps... Ceci dit, pour le prix, j'embarque la bouteille avec moi et... ""pchit"" quelques fois au long de ma journée... j'en ai commandé plusieurs flacons (chut! faut pas l'dire)...""";0.0005842492734383866;0.03421872221513309;0.0025969615211195026;0.0002837832169221611;0.0;6.152321565092331e-05;0.0;0.0;0.0028506762785210533;0.002882354510013389;0.017277327085571125;0.0;9.743296720940774e-05;0.009976384994033095;0.016605639260307756;0.0;0.03516875808572453
3540;"""J'adore cette odeur de sucre""";0.0;0.0;0.16956962719688395;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3541;"""parfum léger et qui sent très bon""";4.624211112078958e-05;0.0;0.010001408776655125;0.009608574214083452;0.00025231989554286554;0.0040438023760853495;0.0;0.0020568472300044583;0.0;0.0009021039898957157;0.002255327089698093;0.0;0.0018361774929995748;0.00016307413871007137;0.016466278716338423;0.0;0.0
3542;"""Tient pas longtemps""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3543;10/10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3544;Satisfaite;0.0;0.0;0.0;0.0;0.0;0.31283434437037905;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3545;Fait son travail de dentifrice mais ne blanchis pas tant les dents que ça.;0.0;0.0;0.0004876244049256694;5.6994667147133284e-05;0.0014762960011593489;0.0;3.070080859456559e-05;0.0003605522614936849;0.00038955378522587467;0.0016045881201694498;0.00032983440828256535;0.0;0.0005723698433086447;4.1684366236794915e-05;2.067125176010788e-05;0.0005658959187603529;0.0
3546;super;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3547;"""jolie cadeau à offrir.""";0.0004939356741334258;0.0;0.003489876099891687;0.0013896100186532145;0.0;0.00012065708687046005;0.002541206039523584;0.0;0.0;0.0;0.013302822930027342;0.0;0.0;0.0;0.005091691244630931;0.0;0.02194225940197949
3548;"""Très bien""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3549;"""Mon copain a adorer !""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.618458794819997e-05;0.0;0.0;0.0;6.195305333318878e-05;2.2517458242337774e-05;0.00016653009823558692
3550;"""Agréable et frais bon produit je le conseil""";0.0;3.469093854811011e-05;0.0;0.00011641050175155768;0.0;0.0;0.0;0.004106614600348597;0.0010874211046929705;0.0;0.005041080881236043;0.0009593103355607209;0.0;0.0007358891682556581;0.002922521388003407;0.0;0.0013367857979224062
3551;"""Irréprochable.odeur impeccable.""";0.00029398552205120394;0.001653630368315182;0.1306449233254797;0.0;0.0;0.0;1.3950163579522376e-05;0.0;0.0;0.0002860289327254055;0.0;0.008157578845985098;0.0;0.0;0.006769877467705226;0.0007068972354912622;0.0
3552;"""J'ai quelques difficultés à me faire une opinion sur cette eau de parfum : je l'aime bien mais... faut que je reteste...""";0.0002899225566220638;0.000332123887029384;2.4642056290068397e-05;0.0008476250026965723;0.000703888758289625;7.481514809305259e-05;0.00033642176446552387;0.0;4.1903263744993984e-06;0.00013647926375101268;0.001579537916741511;0.0;0.0001635000385475438;0.00010842701509715187;0.0008749623529166724;0.0;0.006640388197323615
3553;moyen;0.0;6.046858641346511e-05;0.0;0.001868678497448127;0.0;0.0001234824403495215;0.0;0.0;0.0;7.293414262508418e-05;0.0007189686801956607;0.0;0.0;0.0008415836588517396;0.0006509488041223545;0.0;0.0023882581991285868
3554;Très bon produit;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3555;"""Malgré le petit prix l'odeur tiens toute la journée.""";0.00019568245338157182;0.09660131112639768;0.1657457673281163;0.0009534017026457549;0.0;0.0;0.0;0.0;0.0;0.0;0.020537104019484963;0.0;0.0033308413634234326;0.00964870624207367;0.016720343634501988;0.0;0.004133917794123749
3556;pas encore testé;0.000623416137029346;0.0;0.0002943342888517078;0.0;0.0;0.0006063714479205333;5.7153788086731134e-05;0.0;0.0011757254481405929;0.0006453410489830358;0.0;0.0;0.0020138402759021985;0.018338927559926086;0.003246814505403448;0.00014507445319823973;0.006252973351821427
3557;très frais et rafraichissant;0.0;0.0;0.0;0.0002670446764440365;0.0;0.0;0.0;0.0027664278067251707;0.0;0.0;0.0015842113272132017;0.0;0.0;0.0;0.0;0.0;0.0009874567930949789
3558;Rien à dire. Fait son travail. Ne laisse pas les mains sèches et à une agréable odeur.;0.0;0.0;0.11746638301756261;0.0008089534193787808;0.0016205791300380698;0.0;0.0;0.0006230983972214507;0.0020289753743125204;0.0035554860784994626;0.0001820364645405411;1.7170795557833505e-05;0.0020378749198641543;0.0022598096641706015;0.0;0.00030651515373026115;0.0
3559;Bon produit;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3560;Questo profumo mi fa impazzire! Stupendo!;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.363268363956066e-223
3561;Cadeau de noel donc non offert à ce jour.;6.51691059004259e-05;9.387312036549506e-05;0.0;0.0003636868535053027;0.0;0.00034871708584321894;0.00023556454518418332;0.0;0.0;0.0;0.0018601801447130858;0.0;0.00019087890795948089;0.0;0.0;3.375831472948867e-05;0.005642064997774322
3562;"""conforme à ce que je voulais""";0.0;0.0;0.0;0.0;0.3066600068923978;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3563;"""Super parfum, viril et très sexy""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.214271831333259e-236
3564;"""Pas mal mais ne tien pas plus de 2heures sur mon chéri""";0.00027127454746299617;0.0007620048401836647;0.0;0.0;0.0;0.0;0.0;0.0001766538040843814;0.002571117945751935;0.0;0.0;0.0002504785246818782;0.003946359324355004;0.0;0.0033995821664216494;0.0;0.005692448868242791
3565;Superbe;0.00020555948153133555;0.0;0.005895499438095873;0.0;0.0;0.0;0.0009819690138309681;0.0011369719047387367;0.001583247211843273;0.0;0.01706097206299929;0.0;0.0029163295617027412;0.0;0.0;0.000886221772571319;0.0
3566;perfecta;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.117676781818257e-236
3567;Ca a l air de tenir et de bonne qualité;0.0;0.0;0.0;0.0;0.0;0.0;0.15909225223435555;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3568;"""meulière produis""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.117676781818257e-236
3569;"""Envoi rapide parfum tiens bien dans le temps merci""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012484922392732487;0.0021076717800398883;0.0;0.20331603877838048;0.004705087410862135;0.00028835542746315153;0.0;0.0;0.03562419601998117
3570;"""Résiste bien la journée. Bon parfum""";0.0011053594739826923;0.0009924274938699089;0.001741403725919346;0.0020713822268812587;0.0;0.0;0.0;0.0;0.0;0.0;0.023509727420378986;0.0;0.0;0.0;0.01212678270018825;0.0;0.00048777764975430066
3571;Bien, je suis content.;0.0;0.0011242301699147124;0.0;0.00011650946266555739;0.0;0.0;0.0;0.0;0.0;0.0;0.00017531439754184402;0.0005717982934365382;0.00018759189053573044;0.00038304913348828607;0.0;0.0;0.0009824088227745025
3572;Introuvable en pharmacie ! Heureusement que ce site existe;0.0;0.0005674659928607086;0.0005631318918242912;0.00024860279324304455;0.0010632908781684906;0.001472826744728617;0.00048117522489594846;0.0;0.0001251239330796361;0.0015224263731291308;0.0;0.0020002115193155433;0.0;0.000688301586156959;0.0;0.00019186044411876365;0.009886372709771628
3573;"""Sent super bon""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3574;"""il sent super bon ""azzaro chrome femme""""";0.0002843051019462885;0.0001399183715268731;0.0;4.443055093533874e-05;0.0;0.0;0.0;0.00020012111407775534;0.0018855255418472833;0.0005983530494003517;0.0009578485938931885;0.0;0.0008776123271265723;0.00018335356519233386;0.0;0.0;0.0
