;documents;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
3088;Très bon produit. Je l'utilise depuis longtemps, ce shampoing est très bien pour les cheveux colorés. Envoi rapide, je suis satisfaite.;0.0;0.0;0.0;0.0;0.0;0.11346631894689987;0.0;0.0;0.0;0.0;0.0;0.15110058360945822;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14658195562658274;0.0;0.0;0.0;0.0
3089;On le sait, les marques de cosmétiques ont toutes les peines du monde à convaincre les hommes de se tartiner des tonnes de crème sur le visage. Même à grand renfort de footballers hilares, la gente masculine ne se laisse pas si facilement convaincre.;0.0002825641367941352;0.0;6.0663416308608414e-05;0.0016142189135690713;0.0;0.0;0.0;0.0006588433453729053;0.0003462272349189136;0.0002584319399666516;0.0;0.0011936130808513623;0.0036114411621125434;0.0;0.002311527004216542;0.02454575771071132;0.0;0.0008083123765060162;0.0013683018540564939;0.0;0.00037588537090329566;0.0027165254479032813;0.0;0.003254723906892347
3090;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3091;Avec ce soin anti âge, L'Oréal Men semble approcher du but: le prix est très raisonnable, le packaging réussi et costaud, la composition convenable en terme de produits et la crème s'étale assez facilement sans trop graisser la peau.;0.0002523201820869588;0.026064014701222785;0.0012468714252649976;0.04474750862838474;0.0;0.000692979854756563;0.0012929399518588605;0.0024377385741074682;0.0009772491997883208;0.0016593649696596269;0.0;0.0003076079548687425;0.003376154394030964;0.00648119023393524;0.0;0.008715715283846142;0.003692193989336083;0.0001967403959143837;0.014288591366897778;6.284882859006813e-05;0.0023819327389464785;0.0024021324610994242;0.0;0.0017823597620998533
3092;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3093;CREW.KOOS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.7069899707417276e-05;0.0;0.0;0.0;0.0;2.3503304917517368e-05;0.0;0.00011265712612516428;0.0;0.0;0.0;0.0;0.0;0.00011887423528791964;0.0;0.0
3094;Un masque très agréable au temps de pose adapté au temps de la douche. Texture riche et crémeuse qui donne vraiment l'impresion d'être un onguent pour soigner les cheveux. Senteur agréable.;0.0;0.0;0.0;0.003704443056817153;0.0;0.00030772651327156016;0.0;0.0;0.00029096877713651764;0.002600633936553034;0.0;0.009624530769607696;0.08548309950144972;0.0721176103599762;0.0;0.0014252244849686092;0.002070056263048409;0.024159799667687526;0.014305088415524922;0.0001591773043005625;0.0;0.0016539431555548387;0.0;0.006777188442321136
3095;J'utilise normalement de la cire mat de chez BedHead. J'ai voulu essayer de la crème de coiffage, pour voir, car quand mes cheveux commencent à être long j'ai du mal avec la cire.;0.0;0.0;0.0007447137861898289;0.0005443466557120116;0.0;0.0;0.0007778717433654676;0.0;0.07458854035395854;6.288827388663995e-06;0.0;0.0002760001245450913;0.005677747422784603;0.003328030845006124;0.0;0.02433808403194059;0.00032085673155358795;0.0024441878604512506;0.02391782569309518;0.0;0.0;0.013663073091324841;0.0;0.01126691323453493
3096;Résultat : ça tient bien moins que la cire, se coiffer avec n'est pas très pratique, donc produit utilisé une fois et qui reste sur une étagère depuis.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001040632743783895;0.10601574069141198;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08771148660264642;0.0;0.12008345608284313;0.0054863851288359956;0.0;0.09289855125532108
3097;livraison rapide;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.431581386875957;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3098;super rapport qualiter prix, il est super pour les cheveux blond/blanc;0.0009005041245712744;0.09705430959588675;0.0;0.0;0.0;0.0007038302628341052;0.0011719429157555827;0.0001704756169249294;0.007813858065899118;0.007318287268866652;0.03497837583409422;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012102584971075333;0.003891504882509864;0.0;0.0;0.004070060322388137;0.0
3099;je recommande sans soucis !;0.1270961211935537;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001392416605727479;0.0;0.0008452691622503882;0.0;0.0;0.0020246010857094144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3100;j'adore l'odeur et l'effet sur mes cheveux;0.0;0.0;0.3628510445478028;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3101;mes cheveux restent léger et brillant;0.00020981164383665143;0.0;0.005779825292187387;0.002213148906111452;0.00018758540416025717;0.0022129797268594783;0.0;0.013188715592422037;0.0010160107758319591;0.0001442930210577274;0.0;0.0;0.001001780667439972;0.007150878548670041;0.010553580192423157;0.0;0.0;0.0;0.0004832942449050628;0.009317112279426906;0.004138249954127036;0.028372225092633364;0.0;0.018564732570584015
3102;Ne fais pas regresser les cheveux;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.9693755760069457e-128
3103;Flacon pompe parfait pour ne pas gaspiller;1.351918068123861e-06;0.0004947267141449602;0.001689200634967695;0.0;0.0;0.0;0.0;0.0;0.0013747095153329334;4.69242278419206e-05;0.0;0.0029731558856148583;0.0;0.0;0.0;0.003202503007547225;0.0;0.0;0.0;0.0;0.11242057956384693;0.0;0.0006294109129546837;0.0
3104;je suis satisfaite de mon achat et je rachèterai  ,couvre bien les imperfections , fait son job, la qualité l'oreal est bien là !;0.00021743057257686744;0.0005188133343388842;9.154684912480678e-06;0.0007509128906154731;0.001572675255833333;0.08796318588649615;0.07694672894145882;0.0012866125023191757;0.0;0.0;0.002927388581811336;0.0035560344054282344;0.0012253182965751071;0.001079427399021632;0.0026949380201870686;0.009070126806347598;8.6743332077104e-05;0.0;0.009110558612491267;0.0;0.0005880242016250831;0.0;0.014979436381901681;0.0057049431095687235
3105;Produit efficace, dommage que L'Oréal ne soit pas une marque cruelty free.;0.0;0.0;0.0008014006202928144;0.0;0.0;0.0006880221344028022;0.0016454746675469538;0.0;0.0;0.11780984230645392;0.0;0.0;0.0;0.0005920615055372262;0.0;0.04380084853199608;0.005625065467911375;0.0009708198990394689;0.0;0.0;0.021249686272732903;0.0;0.0;0.0
3106;On me dit souvent que j'ai un beau blond et je pense que c'est grâce à ce shampooing car auparavant mes cheveux étaient plutôt jaune.;0.0008966443238596628;0.0006751301515292434;1.0654646487615188e-05;0.0;0.0;0.002303863843515048;0.0;0.0009346399761841126;0.005823214775273383;0.005768094484809181;0.026839571087858248;0.0010321089626811654;0.0;0.0039782362344773295;0.0010288308797266577;0.0015889152552824954;0.0008914374784937085;0.0011065760478577561;0.012885242814563441;0.004012377421903896;0.0;0.0;0.0070195597147060034;0.0
3107;Après tous les avis positifs, j'ai voulu essayer. Et c'est une déception. Il est annoncé comme dupe du Better than sex, mais honnêtement, à part la couleur du tube qui s'en approche, rien de comparable ! Il ne recourbe pas si bien que ça, et surtout, le gros point négatif c'est les petits fragments de mascara qui tombent tout au long de la journée. Très désagréable dans les yeux. Je ne rachèterai et pas ne conseille pas !;6.018468829758495e-05;0.0;0.000747056258955828;0.0;0.0;0.00022037381815287203;0.0;0.0;2.7220629641806088e-05;0.0;0.04364189378606486;0.0;0.0004950467909382339;0.001852256334040087;2.1308965103324382e-05;0.04361813668018024;0.001322817247275382;0.005098304422068508;0.005537287558434276;0.0;0.0;0.0;0.0;0.038893696969933354
3108;Tres bien;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3109;Il est super. Je ne regrette pas. Mes cheveux sont vraiment grises. Très facile à appliquer. Je recommande. Bon produit;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17878803397973053;0.0017443223560399909;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3110;Très bon mascara. Mieux que certaines grandes marques!! Je recommande;0.0929033456226623;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001481190883617492;0.0;0.0;0.0;5.465793235097818e-05;0.0012360906954584246;0.0;0.06750296129503063;0.0010740586731752967;0.0;0.0;0.0;0.0013990977435527278;0.0;0.0;0.0029786422303047415
3111;Très bon shampooing dommage que la pompe n' est pas fournis avec le bidon...odeur agréable, faire un soin quand même après;0.00014457781968235106;0.0;0.08979487837397641;0.00016467149471731938;0.0;0.0;0.0006465899317648488;0.0;0.0017637900853006228;0.0016162591534632693;0.0;0.00035131719311110667;0.0;0.00888012195824482;0.0;0.0034688611104252694;0.011589778643549369;0.0008526197369599793;0.010161477055202702;0.00021399448273405063;0.06376763454431866;0.003369682757900243;0.0005286091389950145;0.0
3112;Je l utilise depuis des années, très bon produit, il ne faut pas en mettre beaucoup  pour un bon résultat !!!!;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1881353909285651;0.21134570188610188;0.0;0.008194880141806719;0.0;0.0
3113;parfait ..mais plus facile à utiliser sur des cheveux moins long  ... mais je le recommande aussi .. un peu différent de la cire;0.09715308873635604;0.0;0.00033795816042639224;0.0;0.0;0.0;0.00039790690822043046;0.0;0.16731553311305214;0.0;0.0;0.0;0.0;0.004930479868879898;0.16480336552503264;0.0009152330917697141;0.0;0.0;0.003911518459403771;0.0;0.0;0.013080493116888262;0.0;0.007501759460492779
3114;Je recommande pour les personnes blonde platine à mettre un fois par semaine;0.08725939638145713;0.0;0.0;0.0;0.0;0.0006289650888663121;0.0;0.0;0.011194052596502493;0.0068181896236191464;0.020819050250205827;0.0;0.0;0.007565421118130223;0.006461969471410669;0.0;0.0;0.0016651666115832285;0.05742011692521097;0.011032855247573593;0.0;0.012438287949752144;0.006220237710029149;0.0024508865400572287
3115;J'ai essayé ce shampoings a effet réparateur sur mes cheveux abîmés et secs et je suis satisfaite. Après les premiers lavage, mes cheveux sont devenus plus soyeux et brillant. Je sens que mes cheveux sont devenus hydratés et même mon entourage l'a remarqué. Utilisation recommandée avec la crème réparatrice de la même gamme pour un effet encore plus visible. Je recommande ce produit;0.06642014729738455;0.00014081472852341232;0.00030469526431441834;0.0021425022010915736;0.0;0.046966573921004555;0.0001576854199569371;0.013458741778232308;0.00010670706420339882;0.0009127493561669246;0.004292505197999913;0.0016772614171991205;0.0013863206435074855;0.01926647727556704;0.02529060698825265;0.009709772473694936;0.07590735790205264;0.0;0.007771190051147248;0.0008273280223990192;0.0025760787298526643;0.0;0.0;0.0
3116;PRIX MOINS CHER QUE DANS LES MAGSINS SUPER PRODUIT CH BLANCS OU BLONDS;0.000809713202162311;0.04782711085626323;0.0;0.0;0.0;0.000662424680457721;0.0007387667777513432;0.0002189360366753419;0.006458828992826877;0.005899889113015856;0.030415628995766192;0.0;0.0;0.0007258107060745659;0.0;0.0;0.0;0.0;0.010981279395371187;0.0037245920776197094;0.0;0.0;0.0037158429272839298;0.0
3117;Nourrit très bien les cheveux cheveux brillant et soyeux;0.0014072940668801578;0.0;0.0004752242359405904;0.0;0.0;0.0013573981253691989;0.0003328610311467408;0.031161729132629493;0.0008439063936286459;0.0;0.0;0.003472217518750645;0.00011095567072543876;0.025660444705059477;0.007168966727141197;0.0;0.0076563047887399874;0.0;0.0;0.006580150374517987;0.0;0.037178425915072436;0.0;0.0
3118;Je rachète régulièrement ce produit qui est parfait et qui me permet de faire mieux tenir mon brushing ! Je le commande toujours sur Amazon, livraison rapide et le prix est moins cher que chez les coiffeurs , souvent 3€ de moins !??;0.00021365600573367024;0.03604249087011251;0.0;0.0;0.0;0.0;0.0;0.00047172269328683955;0.00034738572270151107;0.0;0.0;0.17889077377216703;0.0;0.0017571474158634243;0.0010605242613580955;0.05099519286873519;0.0;0.008110476711739638;0.0;0.013142444123006969;0.0;0.0;0.0;0.0
3119;La pointe feutre créée une application précise, tient toute la journée, convient à mes yeux sensibles, couleur noire intense, je le recommande;0.0423363516608057;0.0;0.0;0.0008249243724848071;0.0;0.0;0.00024365979216946552;0.0;0.0;0.0;0.07741043995260462;0.0;0.0;0.0;0.015351425808397798;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12558370432031993
3120;Ce eye liner est un produit irremplaçable pour moi. Sa mine fine permet un tracé impeccable même pour les débutantes;0.0004325292533370165;0.0012940432123546453;0.002071739672623521;0.00035511945583389064;0.0;0.0004929734111883959;0.0005079534190063091;0.0;0.003145319820153165;0.0002746709510456442;0.0018597519093876977;0.004697633353684614;0.0;0.0;0.010131904135589813;0.0013357313354657558;0.0002472899962355554;0.0017880089379932933;0.005707348391546683;0.004913253970370606;0.0;0.0;0.0;0.005488222590736251
3121;Je confirme le commentaire antérieur, colis trop petit donc qui c'est ouvert, du shampoing partout!;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011744964705059822;0.0;0.0;0.0;0.06336590793455743;0.0;0.011954806512330666;0.0;0.0;0.0;0.0;0.0;0.0
3122;C'est du n'importe quoi, quand on fait un colis on le ferme!! le colis n'est pas adapté au contenant.;0.0;0.0003918936963788971;0.00019248159726377017;0.0012595590480020667;0.0013068545545742644;0.0002598726735500767;0.00016582861121442627;0.0;7.625554289228266e-05;0.0007487002371742349;0.0007347558856864988;0.003978298662042342;0.001625942905031832;0.0005114182643875336;0.0;0.002620743693748297;0.00027409836889433865;0.017031442301163578;0.0;0.0;0.0031343186131068805;0.0009016087179964718;0.0015023290803197827;8.877777119075322e-05
3123;Reçu dans un carton pour les livres, les bouteilles n'ont pas le même format, c'est ce que l'on apprend en maternelle.;0.0;0.0;0.0;0.0;0.0;0.0;0.00014793404625993638;0.0;0.0;0.0;0.0;0.0;0.0002425696575302767;0.0;0.0;0.007788593345279479;0.0;0.10180097536716824;0.0;0.0;0.004988623485020115;0.0;0.0;0.0
3124;Ayant les cheveux éclaircis avec des reflets roux indésirés, je me suis tournée vers ce produit beaucoup recommandé par des internautes... néanmoins, cela n'a peu eu beaucoup d'effet sur moi et a en plus, rendu mes cheveux plus secs et ternes. Personnellement, je ne le recommanderais pas.;0.08404688647571781;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0024238828488652264;0.0;0.0;0.0;0.0;0.0;0.0875823153631223;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3125;Mascara de très bonne qualité qui permet de bien mettre en valeur des cils longs en leur donnant du volume. L'application, par contre, n'est pas toujours parfaite et certains jours, il a tendance à me faire des paquets ! Mais en général, ce mascara d'un noir profond dessine un regard intense. Il tient bien toute la journée.;0.00013371869553264882;0.0;5.554191609145845e-05;0.0;0.0;0.00036553024863486604;0.04908606320465257;0.0;0.0034562770843926884;0.0;0.005458406741648049;0.0015282991022646478;0.0;0.0032576403910999727;0.018311276349491697;0.00251120914403636;0.003906344616289051;0.003845143037701795;0.03227915499529875;0.004456514347086965;0.0016383227485048178;0.0057871518350597895;0.0;0.12569687307432767
3126;j'utilise ce shampoing sur des cheveux méchés blonds, pour déjaunir les  mèches, Le  résultat est parfait. Vous pouvez l'utiiser sur cheveux blanc pour déjaunir c'est parfait.;0.000608456165497516;0.0;0.0;0.0;0.0;0.0;0.0008823738323358546;0.0;0.0009015261103047636;0.003043873385771901;0.025148830190531934;0.00186742818727602;0.0;0.002672122627925526;0.0;0.0;0.0;0.0;0.08348220320814331;0.0958451106215937;0.0;0.0;0.003555583677189793;0.0
3127;Déçu je n'ai pas retrouvé la qualité de l'échantillon que j'avais testé, je trouve que mes cheveux ne sont pas aussi beaux mais je l'utiliserai quand même.;0.0003850910448153339;0.0;0.0009515489659376467;0.0;0.0;0.0001369995205168918;0.08212037547212987;0.0;0.0;0.0024645939489222253;0.004066295640013349;0.0011517092617418406;0.0014044508044525885;0.0029677416192344258;0.0;0.01300105737794806;0.0015970035517415034;0.0010826965528333674;0.004260245207718396;0.011594492716215809;0.0010778001704136802;0.005569778313019423;0.0;0.001115484152944052
3128;Produit conforme ??;0.0;0.0;0.0;0.0;0.28921622680670445;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3129;Vu qu'Amazon ne vendait plus l'ancienne formule que j'utilisais, j'ai acheté celui ci qui hydrate bien les cheveux mais par contre l'odeur n'est pas très agréable.;0.00016005383643707103;0.0;0.07550496050139413;0.0089430498154906;0.0;0.0008805091672274687;0.0006757329397246315;0.0;0.0;0.0;0.0;0.007593828725729494;0.006558922301838354;0.0;0.001666994680625573;0.035986162526442045;0.00294746497291033;0.002748411528350103;0.017603506997691688;0.0;0.0;0.0;0.0034133436182330343;0.000462987179592983
3130;Format très pratique.;0.0;0.0;0.0;0.0;0.0;0.0;1.3319910978632267e-05;0.0;0.0;0.0;0.0;0.0;0.001399720244361582;0.0;0.0;0.013155416178477802;0.0;0.0;0.0;0.0;0.24795483089396078;0.0;0.0;0.0
3131;Bien emballé, bon rapport qualité prix. Je recommanderai. Livraison rapide.;0.0003728747936351095;0.0923163224787084;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2460476613226942;0.0;0.0;0.0;0.0;0.0;0.010091742460386112;0.0;0.0;0.0;0.0025234115896188313;0.0;0.0
3132;Après 3 mois d'essais, ma copine est pas 100% satisfaite. Le résultat est visible qu'au bout de 2 mois et plus d'une vingtaine de shampoing.;0.0;0.0;0.0;0.0;0.0;0.07094301111084433;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08624654970559528;0.021994538812279356;0.0;0.0;0.0;0.0
3133;Content du résultat mais celui fut long.;0.0;0.0;0.0;0.0;0.0;8.217080244012435e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002064583499069836;0.0;0.0;0.0;0.0;0.16134330422533993;0.0;0.0;0.0;0.0;0.0020356409706788633
3134;Un shampoing qui graisse encore plus vite les cheveux une horreur.;0.0;0.0;0.0;0.0;0.0;0.0002834466126494536;0.0;0.0;0.0;0.0009284861791174842;0.0010719028075318008;0.00044625565254769476;0.0006709180827590189;0.0031539220674571726;0.0;0.0023130908061168827;0.011998486815051073;0.0026450160661220987;1.2979587395369975e-05;0.0;0.0013254494743714408;0.016157446001897544;0.0;0.0
3135;De plus cuire chevelu irrité dés le premier lavage....très déçu pour un produit L’Oréal.;0.0003692057873128313;0.0;0.0009584883829610098;0.0004022113702829302;0.0;0.0010428342637681836;0.0017807476735799573;0.000452565214310305;0.000664919705114005;0.0017582463287983258;0.0018948063760026912;0.0006532472083420797;0.0;0.004193738767956592;0.0017755333745173088;0.007145993572531823;0.0011529967260954278;0.004425345326209138;0.0031614036331233737;0.00033627722759821356;0.00020633783866344185;0.004072462904573349;1.5647376446377178e-06;0.0
3136;Très bon produit, sculpte bien les cheuveux même les miens qui sont un peu bouclés sur les bords. A conseiller.;0.00011901179801975805;0.0;0.0;0.0008319227294529786;0.0;0.0;0.0;0.0;0.00017825781034064918;0.00025452367132648793;0.0008173278045589923;0.0001590960765888193;0.0015866374665668708;0.00027648921950031673;0.00014498738269579198;0.009958954534150325;0.00291285912434626;0.0;0.0;0.0015151772768599503;0.0;0.002400700457925509;0.0013723118878966971;0.0003939760419697488
3137;"J'ai acheté ce mascara car j'avais de très bons retours sur celui-ci. Les personnes le comparaient à un mascara d'une marque connue et plus chère. Je l'ai essayé et il ne me convient pas, trop de matière d'un coup donc paquets, il faut avoir une deuxième brosse ""propre"" pour enlever l'excès. Néanmoins, il allonge bien les cils. À voir sur le long terme, si il y a moins de matière suite à l'utilisation prolongée.";0.0;0.0;0.00043860729415523894;5.022391549476252e-05;0.0;0.00020818584929665132;0.0;0.0011068614638362554;0.0;0.0008283970343079066;0.001517826568345138;0.001960321901230376;0.0056624459653682015;0.001605163350175374;0.028922956303158245;0.05525618788944646;0.0;0.0;0.03652537016589208;0.0;0.0032437188824684837;0.0;0.0016069749423794765;0.01264748586968835
3138;Cette bb crème est plutôt bien elle est blanche mais après se fond à la peau j'étais suprise. Pas de couvrance se n'est pas un fond de teint sa donne juste bonne mine;0.00031811373553056974;0.0;0.0;0.08492638898019882;0.0;0.0;0.00047586627118410824;0.0;0.004644248303565758;0.0019498030889087297;0.013149324335138508;0.0;0.00034911040863879107;0.0;0.005550886805461654;0.0013286367449180665;0.0001777381134543733;0.004898412280003918;0.006837304283755277;0.008555871921405746;0.0;0.0;0.008574594218435967;0.04813861427892562
3139;Produit au top, il vaut le better than sex de Too Faced (avis après avoir testé les 2). Je rachèterai sans hésitation;9.14401048303177e-05;0.00073133040797379;0.0005058112481457088;0.00013811682902362297;0.0;0.00030272825099170853;0.00020532360941516827;0.0003057920696992065;0.0015178113919179028;0.0005489562909702053;0.0003386355758234789;0.0;0.0013246358969258743;0.00042612286221280357;0.0005615451027096458;0.004861196070944266;0.002529130761984471;0.00476350767467413;0.003444303269290985;0.0014437577291954269;0.001112820272754108;0.0;0.0011252025507264636;0.0010423838068578833
3140;Mauvaise teinte !;0.0006088922224866837;0.00016398967570030226;0.0005713119970744948;0.015613019450876087;0.0005642598628952699;0.0;0.0002094852401547424;0.0;0.0;0.0;0.00047738703742958554;0.0;0.0;0.0;0.00843339357084724;0.0034402969288216596;0.0;0.005377566321081319;0.0;0.010574874112960432;0.0015441393587077737;0.0;0.009564785843861785;0.046208746840574445
3141;????? Ce mascara est bien noir;0.00023096076368408832;0.0;0.0;0.0;0.0009672972014615913;0.0003578342622976154;0.0005964042279881396;0.0;0.0;0.0;0.010227244064152236;0.0;0.0;0.0;0.018805591776576203;0.0008654231948874209;0.0;0.010533303699843786;0.0;0.0;0.006055524269119259;0.0;0.0;0.011082202693548097
3142;????? Allonge bien les cils;5.086592376668896e-05;4.689313494039805e-05;0.0;0.0;0.0;0.0013547575391111466;0.00019445203465978642;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0034912301366748916;0.0;0.0;0.008896038142576232;0.0;0.0;0.0;0.0;0.017225288294801473
3143;????? Tiens bien toute la journée;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23594708380723034
3144;????? Fait des paquets;0.00041041762977617175;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004257364688597402;0.001270630248935525;0.0012841504132016742;0.0;0.002669331371353814;0.005357791762402466;0.00920710354614458;0.0014113335188658857;0.01144133841231075;0.0;0.0;0.0;0.006919468884532682;0.009436415491849932
3145;????? Difficile à poser;0.0;0.0004547417492128497;0.0;0.0;0.0;0.0004104338670467461;0.0;0.002331455414686901;0.0;0.00573044359633407;0.005256667835176334;0.0;0.0012091352051440973;0.009397609087633894;0.0006711181174377197;0.0029023427030262284;0.005503806429467351;7.643816117757106e-05;0.01570568958827329;0.005046024632835347;0.0035035305785129367;0.0;0.0;0.005102789147692926
3146;????? + de 30 ingrédients dont des nano particules !;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006690387103250685;0.0004899935812803967;0.0;2.6375300773895747e-05;2.4892270858792604e-05;0.0;0.0;0.0;0.0;2.3059314258971995e-05
3147;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3148;A la sortie du réservoir la brosse est trop chargée en produit, du coup cela fait des paquets... Pas facile à doser.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0022999133366295864;0.0;5.782205235427412e-05;0.0003108866549613137;0.0;0.0;0.09215364875237189;0.008498439227632139;0.0019823945520042532;0.0;0.0040886272366545155;0.0;0.001827209945235605;0.0;0.00125442247074786;0.001698684489998288
3149;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3150;Ma femme me dit que pour un prix équivalent on trouve bien plus efficace et pratique.;0.0;0.049784871985761585;0.0;0.0;0.0;0.0;0.0;0.0;0.0004897662113360177;0.1344829179068218;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005643229672391292;0.13674232818532162;0.0037059576975532536;0.0;0.0
3151;Ravie de cette achat;0.0008600534071208579;0.002697965083676985;0.0;0.00023209865223240619;0.005982081414555822;0.011773589979970462;0.0007239513519796065;0.0006174950219810277;0.0;0.003881407758112675;0.0;0.0023164783298524195;0.0;0.0017918956939575372;0.0017462515102909437;0.0016060178734189356;0.0;0.010645109331167807;0.0;0.016816388846265237;0.0015901592422983438;0.0005147341427416874;0.037814415846989406;0.00021899169361022894
3152;Produits informés à ceux achetés chez le coiffeur;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.514485661942035e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10204996960957959;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3153;Très  bon produit efficace. Assèche légèrement  les cheveux donc prévoir un après shampoing pour après. Mais pas autant desséchant que la marque Mulato ou Dessanges.;0.0;0.0;4.069398201027225e-05;0.0;0.0;9.499593662261857e-06;7.093152120737847e-05;0.0;0.0003849754772006375;0.0905604405868829;0.000574916895663219;0.0018749748343276614;0.0;0.004206630721490471;0.0;0.03151250488158116;0.0;0.0009838804998187742;0.0;0.0;0.0;0.0;0.0;0.0
3154;Je conseille donc fortement ce produit qui au bout de 3/4 mn de pose enlève les reflets orangers et rend les mèches plus blondes et lumineuses.;0.0020646123107784914;0.0;0.0;0.0005520152448056458;0.0;0.0006507906999381937;0.0006681659736601328;9.382001448027933e-05;0.004084583996638282;0.0037896570057480575;0.018180079620369424;0.002405590245685709;2.0392837288372597e-05;0.004289237654440773;0.0004456021655636722;0.006207972370977976;0.001916022077132557;0.0002377323274760999;0.009475861241402917;0.0054928806499705985;0.0001608762522719833;0.00264616589974447;0.00611282632953609;0.0
3155;Le produit était à la hauteur de mes attentes et l'emballage parfait. Par contre, la notice sur le produit est en Allemand et c'est un peu délicat pour offrir !! Mais bon, ce n'est qu'un shampooing ...;0.0001650776931480805;0.0;0.0;0.0;0.0020136050218714343;0.0006036549540055513;0.00037011062818211564;8.69940741375929e-05;0.0002639436505478719;0.0;0.000746591458809922;0.002209869602045241;0.0;0.0011405526286235158;0.0;0.0040885841425942655;0.0;0.00923842754880966;0.0007297810056196761;0.0;0.003765591265716969;0.0;0.0;0.0008070946147838241
3156;C'est un shampoing éclat très performant. Il évite que les cheveux blancs ne jaunissent. C'est vraiment un produit à recommander;0.06581815672213613;0.00032496784285876;0.0005079774300078817;0.0;0.0;0.0;0.001018831168305594;0.0005786238956762221;0.005501439304741399;0.006677916872318016;0.021155568375820867;0.0;0.0;0.0;0.0022945804663989217;0.0;0.001084264009896159;0.0007311165218001118;0.007171165147192885;0.004386111740892183;0.0;0.0001147849881792797;0.0;0.0
