;documents;0;1;2;3;4;5;6;7
2351;"Facile à étaler, agréable à ""porter"", il fait bien le boulot et permet un effet mat longue durée sur la journée et ce malgré la chaleur ambiante en ce moment !";0.0005923821355787971;0.0008064695867287081;0.0009609822612095616;0.03437173087674566;0.00015602360313572456;0.0016546731108274685;0.0;0.0
2352;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2353;C'est L'OREAL donc un certain gage de qualité surtout quand on ne pas mettre n'importe quoi sur sa peau... Idéal pour celles qui comme moi ne peuvent se maquiller tous les jours en raison d'une grande sensibilité de l'épiderme (peau atopique) parce que sinon pour un soin quotidien il est quand même un peu cher sur la longueur.;7.092453787474145e-05;0.0;0.0;0.09893562097130092;0.0;0.0;0.06038749532401809;0.0024177702061746716
2354;Cette cire sent bon et est agreable. La fixation n'est pas la plus forte que j'ai connu mais couplé avec de la laque mat c'est nikel!;0.0009394922556968225;0.0004928662490080731;0.0025792843624237853;0.0071052317401196965;0.0005581821719741655;0.0005800443434728511;0.00014261551462998388;0.0
2355;"Packaging pour 10 jours seulement (alors qu'il faut vraissemblablement faire un traitement sur 6 semaines si l'on veut obtenir des résultats). Pour ma part j'ai arrêté au bout de 5 jours car mes cheveux sont super secs et l'odeur ne me plait pas. On a une sensation de ""cheveux sales"". Pas terrible pour ma part.";0.00039844937890202195;0.0003009043106729804;0.04731148161378752;0.027074135840558;0.0008856585367774721;0.0018206536599731167;0.00029879723142761346;0.0
2356;J'ai l'impression d'être la seul qui n'a pas aimé ce masque ^^;0.0003504698603342014;0.0023635630677844746;0.0013619999848644843;0.026455527259714003;0.0;0.0;0.0033500742910468223;0.006440902804385941
2357;Nous étions une dizaine lorsque j'ai organisé une après midi pour faire découvrir et tester le shamoog/masque et huile à mon entourage, mes invités, volontaires. Et la majorité à beaucoup aimé ce masque. Apres chaque cheveux réagi diffierement. mais les miens n'ont pas trop aimé. En revanche, la texture est agréable et l'odeur géniale !!!;0.0008835057897248305;0.0009485752425314947;0.053141666848382174;0.018441907261285875;0.0;0.0013411960940389975;0.002041081380123093;0.004592054392866113
2358;"Merci TRND pour ce projet ;)";1.5540486417230147e-05;0.0;2.9979191409746802e-05;0.00021160996942759373;0.0;0.0009280295604634407;0.0;0.00019241635200494518
2359;j'achète régulièrement ce produit car mon coiffeur l'utilise mais je préfère l'acheter en grand format  sur Amazon car le prix est très intéressant. La pompe permet de prendre la quantité nécessaire. Quand je pars en vacances, j'en transvide dans un autre récipient.;0.0007895397934111837;0.03954035247384853;0.002353711038979399;0.0300363783459059;0.0007965904928519971;0.0023614727666885276;0.0006404426881638824;0.0
2360;Au début le produit me paraissait bien mais au fil du temps je me suis rendu compte qu'il fragilisait mes cils et qu'ils se cassaient plus facilement.;0.0008058199128946865;0.0010269026981242406;0.0;0.012236444941165391;0.0010316137313269068;0.0012630609704244082;0.00031360015945986304;0.0
2361;J’avais testé un echantillon dans une box et j’en étais ravie. Alors quand j’ai vu ce format, à ce prix imbattable pour un produit d’une telle qualité je n’ai pas hésité... Ce shampooing a l’odeur des soins chez le coiffeur, il est de très bonne qualité, mes cheveux restent propres et éclatants plus longtemps qu’avant.;0.0006194280487834555;0.038014365096482136;0.05519333855600099;0.007339866373081859;0.0008234245203295568;0.0;0.12662725292375682;0.00033760025303220274
2362;Correspond bien au produit attendu. Parfaite couverture racines poivre et sel ...;0.0005559807586006149;0.000598430841687394;0.000937572365289523;0.0056063963099757495;0.008186322668998467;0.0008490611898561225;6.769547532970192e-05;0.0
2363;Image de la couleur conforme également. Couleur qui est parfaite alors que j'avais les cheveux colorés en blond clair cuivré.;0.0002569139431083754;0.0002928677853518618;0.0;0.03001905556432474;0.07854351388882545;0.004734442122256434;0.0005501632678256818;0.0
2364;Résultat super !!  j'en recommanderai.;0.0013139217436501914;0.001126091908899317;0.0;0.019393360490264723;0.00368902853549691;0.002999215767480064;0.0;0.0
2365;Fausse huile !! Elle sent l'alcool 90 ! Je suis décue !!!! Plus jamais je comma de sur leur site parfois vaut mieux y mettre le prix et être sur de la qualité !!!!;0.0007928709663576446;0.03905969930140878;0.0016177808258249177;0.009148976801580225;0.0014002245041848842;0.002295681786539646;0.07496892956918816;0.00215407551555087
2366;Je l'ai acheté pour voir si l'eye liner tenait à la piscine;0.0005593717420226045;0.0030529215762435612;0.0010570875856118639;0.015248916116550727;0.0011926908945844104;0.0020498570499740613;0.0006020291705280957;0.0
2367;des le 3eme shampoing, j'ai vu la différence...;0.0;0.003379586228211337;0.00218361364115708;0.019478653594014635;0.00046863274556123365;0.0;0.0;0.0
2368;J'ai testé beaucoup de produits sans succès pour la chute des cheveux. Certains ont même été achetés sur ordonnance. Là c'est le miracle ! Merci L'Oréal !!!! En quelques jours ( 3 à 5 ) plus de cheveux sur le carrelage blanc;0.0013640164330916318;0.00199583589625791;0.0004410874500738866;0.018689610776075075;0.0010336734204376891;0.003373828417529309;0.004010986851442693;0.0
2369;Rend les cheveux vraiment très doux.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.32611618450230545
2370;Un vrai plaisir sous l'eau.;0.00041129977102709184;0.0014595631004584895;0.00028536286430540085;0.005623544668418394;0.0018277035299654823;0.0005451491215444246;0.001243439024886516;0.0
2371;Une fois en dehors, ils restent souples et brillants.;0.0008017203807049042;0.0004016984663008351;0.0;0.006647954982843502;0.0;0.0;8.677381874120095e-05;0.017390720640545376
2372;Dur au début mais remodelable par la suite, bonne tenue et effet naturel, peu odorante et pas besoin d'appliquer trop de cire;0.0005315276577334128;0.0;0.00018050694125933654;0.023751316931159033;0.0;0.00014608570660922364;0.0008781091833325612;0.0
2373;Pour qui veut sauvegarder ses mèches d'une couleur claire et non jaune ce produit est vraiment formidable. Je m'en sers depuis des années et je recommande;0.056468019901615304;0.00010731754463777065;0.0;0.023734916431249038;0.0005153139258894296;0.005890168086060387;0.0008984343234494565;0.0
2374;Jai recu deux articles qui n'ont  rien à  voir avec le masque. Rappelez moi car la valeur de l'article recu est bien superieur à la valeur de l'article commandé....;0.00026355529482524246;0.0024020528887689478;0.001349191070355866;0.013230852780979034;0.0016957031026148869;0.0005358555291108623;0.0012262865961332919;0.001499356754814955
2375;J'ai les cheveux très fins et j'ai toujours eu beaucoup de mal à trouver un spray qui fonctionne vraiment. Celui-ci est super, il fixe vraiment bien, n'abime pas les cheveux, et ne fait pas de paquet. Bref, il est parfait pour fixer brushing, chignon etc.;0.0017354893307609197;0.002472888459095112;0.0;0.012956163638259985;3.436802822932115e-05;0.0017564447568016197;0.00017521960634606204;0.00012458960050308824
2376;Voilà plusieurs année que j'utilise ce produit. Châtain clair, parsemé de cheveux blancs il redonne à l'ensemble une uniformité naturelle sans cet aspect de teinture caractéristique des cheveux teints. Je l'utilise environ toutes les 3 à quatre semaines, de préférence après être passé chez le coiffeur, en ne faisant que les racines en me faisant aider pour la nuque. Pour cela je n'utilise que la moitié d'un tube. Dans ce cas il faut amener le produit au bord de la sortie du tube avant de le refermer afin d'éviter son oxydation. Avant de s'en resservir une deuxième fois enlever les premiers millimètres qui sont oxydés pour plus d'efficacité. Cette méthode ne vaut bien sur que pour les cheveux courts.;0.0006940335308774277;0.002604031068234496;0.0;0.04109153888242282;0.0006035487577092863;0.006665015229873904;0.0006689535387420474;0.0
2377;le produit est très bon mais la bouteille est arrivé à moitié vide car elle était cassée et tout à coulé;0.0008032583874360061;0.0013845859223149144;0.0015394250591986177;0.0026405117075276553;0.00011679266059264588;0.0003713951380169473;0.00030572617890172886;0.0
2378;Ne fais pas le taff attendu.;0.0002970782333331503;0.00013470981477612688;0.0;0.003592417186182657;0.0008185754181381878;0.0002735960105187743;0.0;0.0
2379;Je suis globalement satisfaite de cet eye-liner. Il dure longtemps, le noir est très profond, le pinceau (qui n'a pas de poils mais possède un feutre fin) est pratique, mais attention, il ne permet pas un tracé très fin. Seul bémol, il est certes waterproof, à la fin de la journée, il s'effrite un peu (sur moi en tout cas). Vu le prix, il vaut quand même le coup !;0.001612747849519414;0.026262489217274088;0.0020823769725259325;0.023156175268026876;0.0;0.044822794332122995;0.0011002217777966617;0.0
2380;L'odeur est sublime et tient malgré le sèche cheveux. Quant à l'huile en elle même elle ne graisse pas les cheveux mais je m'en verse avec parcimonie quand même. A réparé mes pointes sèches;0.0010618569389310695;0.0;0.06911972397476314;0.018724466421803396;0.0;0.003625259256890113;0.0013916929631660967;0.004967234439099751
2381;ce shampooing est très bien pour les cheveux méché ou coloré blond car il ravive la couleur et les rend blonds ma fille en est satisfaite je vous le recommande;0.058369439611003014;0.0;0.0;0.0172694480063766;0.0007453806648431545;0.09144963972579145;0.00044800654036010544;0.0
2382;Sent super bon, hâte de l'utiliser;0.0;0.0;0.0;0.04475689283498923;0.0;0.0;0.0;0.0
2383;Cependant N'est pas livré avec une pompe dommage ça aurait rendu l'utilisation plus pratique;3.3847861831838254e-06;0.0016690426306373244;0.004052514889709675;0.03344221529641378;0.0041599738467319935;0.0;0.0024676094633861536;0.0028883185084188864
2384;Super produit qui ravive le blond, utilisable avec un shampoing soins en mélangeant les deux ! j'en suis contente, je recommande.;0.06375402247562496;0.00046461269505212256;0.0020016881980062322;0.015360016390865804;0.0009943148199851894;0.0020946215535247296;0.0007142955988848426;0.0012536882730822374
2385;Produit bien reçu bien emballer rien à redire.;0.0016545162038022144;0.002290383628073335;0.00017569061614045346;0.00784240852805323;0.013382463766228847;0.0018810310197406755;0.00045770401004429154;2.5023129047860445e-05
2386;Masque utilisé sur cheveux mi longs 2 fois par semaine;0.00035679969920873544;0.0019901238398030126;0.0;0.081454547891173;0.0;5.461688192670996e-06;0.0016493280415201931;0.0019479256100002492
2387;Laisse les cheveux souples;0.00013869014615694003;0.00011158707247666974;0.0;0.005536246579724502;0.0;0.0;0.0;0.009937564052614513
2388;Bon produit prix raisonnable;0.0;0.11496032146037076;0.0006346904306345411;0.0;0.00023575224261063367;0.0;0.0;0.0
2389;j'ai testé ce produit par le biais du site TRND. J'ai du mal à trouver un produit efficace et non  agressif pour mes cheveux! je le recommande, il est idéal. J'ai les cheveux abimés à cause du séchage et du fer à lisser. Le masque répare mes pointes dès la première utilisation. Mes cheveux sont doux, démêlés et lisses. J'adore!;0.035705842269130914;0.002335558727868527;0.0016817105395987562;0.03426278055674662;0.0014638950137514065;0.0016269089383607418;0.003389338304305054;0.05279955587704387
2390;une quantité généreuse;0.0002956239067841246;0.0038436013729370748;0.00614463718990174;0.0008214172257849883;0.0;0.0;5.279005609284583e-05;0.001456075153162136
2391;Vendu une somme astronomique par bon nombre de coiffeur, je m'étais tourné vers des produits de supermarchés que j'aimais beaucoup moins. Cette pâte fixe bien sans effet carton, peu odorante et beaucoup moins destructrice que le gel pour le cheveux.;0.0004731554221830078;0.001946384094012077;0.0001229279585223067;0.0044412016314282115;0.0007370891197607965;0.0003530995499080669;0.0006746119021887395;0.0
2392;C'est bien de trouver pour autre  couleur. Tendance à passer en rouge pour les cheuveux brun .  Plus de promos;0.000308640383948552;0.001699183847588529;0.0;0.023620660320227346;0.0005516136738468322;0.0023266275169140566;0.0008926851247830584;0.0
2393;Ca passe bien, la tenue du teint est bien;0.000838683759339103;0.0005151044534795967;0.0;0.016208458654121075;8.820768926761806e-05;0.0004196437178980792;0.0;0.0
2394;L'expression l'essayer c'est l'adopter correspond parfaitement à ce mascara. Brosse fine qui dépose le produit cils à cils il fait des yeux magnifiques. Pour un mascara qui n'est pas waterproof il tient bien mais pourtant s'enlève très facilement. Je recommande sans hésiter;0.03954838308316845;0.002009401182689362;0.00014018176713448014;0.017623278873143054;0.005756994239066769;0.0005309065534805648;0.000939710828586121;0.0001547742994004163
2395;Ce shampoing fonctionne assez bien, cependant il assèche beaucoup les cheveux.;6.113403970625653e-05;0.0;0.0;0.006458962615948106;0.00016226645984604145;0.0011446637071051075;0.00037852176375715815;0.0
2396;PARFAIT;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2397;Colis reçu à temps, très bien emballer dans un sachet plastique et le bouchon avait du scotch pour éviter les problèmes d'ouverture je pense au vu de certains commentaires qui l'ont reçu ouvert. Il mousse beaucoup.pas besoin d'en mettre des tonnes!;0.0014107674926857109;0.0020804816475989843;0.0005957477118876392;0.024892652053234862;0.010487520495773306;0.0012514217263131303;0.0005579719901123211;0.0
2398;C’est un produit qui est destiné à colorer de manière plus ou moins discrète les cheveux blancs des hommes et effectivement, il les estompe même si je ne trouve pas que le résultat soit hyper naturel...En tout cas ce qui ne l’est pas c’est sa composition, ce produit est bourré de  substances allergènes et sensibilisantes, il y en a pas moins de onze !;0.00042089685535644727;0.0015338180281687763;0.0007979789784232991;0.016557630058517164;0.0015602775672162719;0.0016106616495632615;0.0006810090948924243;0.0
2399;Et le mélange methylchloroisothiazolinone (MCIT) - Methylisothiazolinone (MIT) est  particulièrement agressif, alors là, je dis non!;0.0005575038074921741;0.0006500460855057783;0.0;0.0087083307248131;0.0;0.00017063349797455236;0.001200550070652301;0.0
2400;Surtout que, finalement, les messieurs aux tempes grisonnantes ont beaucoup de charme :-);3.448472057689269e-05;1.895215161373684e-05;0.0;0.0005921228585340887;0.0;0.0;9.147880639976873e-05;0.0
2401;Vraiment déçue, la bouteille à fuit à l’intérieur, heureusement qu’elle se trouvait dans un petit sac en plastique refermable car presque la moitié du shampoing avait coulée... j’ai passé un temps fou à récupérer le produit mais j’en ai tout de même perdu... je ne recommanderais pas;0.03496543720603442;0.005205508638305292;0.0009086744547510988;0.013824846256839942;0.0005616724585301043;0.0013667017206781852;5.079560190503793e-06;0.0
2402;Si vous souhaitez plus de résultats, n'hésitez pas à le laisser poser 2-3h !!! Super le soin, les cheveux brillants, sont souple, et sentent très bon;0.0017409865657672036;0.0015257437490633634;0.0;0.02346177011114304;0.0017106619758396923;0.0008048960123691959;0.0012332376753582122;0.009649506897423303
2403;Fait son job, je suis satisfaite.;0.0;0.0;0.0;0.0;0.0;0.18949497974989069;0.0;0.0
2404;Donne du volume et de la longueur. Tient toute la journée. Peut donner un effet naturel comme extravagant en ajoutant plusieurs couches.;0.0011716217467764127;0.0017011023392677553;0.0;0.028247873261096946;0.00021178149713396062;0.002354069257688865;0.0;0.0
2405;Ne s'effrite pas, hormis lors du démaquillage mais rien d'alarmant. Le résultat ressemble beaucoup au mascara T** F****, qui coûte beaucoup plus cher !;6.585282109620243e-05;0.000419192639686641;0.0;0.009334710756177214;0.0016860444149937187;0.0012162895589273642;0.0;0.0005510117070920184
2406;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2407;Je recommande.;0.2907399504984044;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2408;Superbe produit pour les cheveux méchés,  je fais un soin par semaine. Alors ne pas prendre peur le produit est bleu mais ne tache pas et s enlève facilement.;0.0015250955546504197;0.0007659411218167064;0.0013313026978951728;0.022847485985026537;0.0;0.0009379891587630012;0.0011349828023321388;1.7440254030854856e-06
2409;Ça fait un petit moment que je l'ai et je ne suis toujours pas déçu ! La peau est toute douce et lisse après utilisation, ce produit me convient parfaitement.;0.0;0.004971939729756395;0.0;0.10211893846419327;0.0009936979579938826;0.0;0.0;0.08974028254036263
2410;J’utilise ce produit depuis plusieurs années pour le visage .le cou et même les mains parfois ..c’est un excellent produit très  agréable à l’application pénètre rapidement ,en laissant une peau douce avec un effet bonne mine .tres confortable toute la journée....;0.0;0.0;0.0;0.080896807201287;0.0006413350309465103;0.006235388676766782;0.0;0.06203405965872994
2411;Ce produit est non seulement pratique (poudre sous le pinceau) mais également un parfait allié maquillage sans jouer la carte camouflage. Il unifie le teint mais laisse respirer la peau, en douceur et la poudre sent bon :);0.0;0.0;0.0;0.06191084742726122;0.0;2.7993012124990275e-06;0.0009294248337779886;0.0
2412;Gel très agréable à l'utilisation.;7.720260622492417e-05;0.0;0.0;0.04874627475376232;0.005456197737980465;0.0;0.0;0.009865383108887304
2413;Laisse un aspect naturel aux cheveux.;0.00013835073183555318;0.00023102066052535752;8.513443325781503e-05;0.006420603052978191;0.0;0.0;0.0;0.0
2414;Très déçue... Fait des paquets incroyables sur les cils et j'ai l'impression que c'est un vieux produit ! Je ne recommande absolument pas !;0.06540477794732531;0.0008826081618313768;0.000530171706814716;0.012579722065492216;0.0;0.0;0.0002610998029854555;0.0
2415;Tres bon produit, arrive en bon état. Bon prix.  Top pour les cheveux abîmés , il les rend doux j'en suis très contente;0.0014274424833503627;0.061631378668662015;0.0020716404528638484;0.0;0.0016345114417688894;0.000688172026729371;0.0;0.10288189155020114
2416;Livraison OK, emballage OK, produit conforme.;0.0017598597516537838;0.0030719348300297144;0.0;0.0;0.12952816944409373;0.0022966798329348516;0.00022341975583676276;0.0008356036770232657
2417;Je l'utilise comme shampoing régulier en sachant que je me lave les cheveux tout les jours voir tout les 2 jours. Je fais des masque pour nourrire mes chevaux.;6.958382480385345e-06;0.002342606082384968;0.001154842207594095;0.03985621519471639;8.433326133033021e-05;0.00029116365211430173;0.00031856712228514887;0.0007029542149279212
2418;Du coup plus de cheveux qui jaunisse.;0.0;0.00030868600045995425;6.970013792517744e-05;0.003875456414980984;0.0;0.0003762420609328792;0.0;0.00020951040038594878
2419;Je recommande vivement ce produit;0.164473584031558;6.437536975846109e-05;0.0;0.00018025300392573822;0.0;0.0;0.0;0.0006174427807518977
2420;Produit conforme et reçu rapidement.;0.0;0.0;0.0;0.012721380955827978;0.1859336303907132;0.0;0.0007946324914878891;0.0
2421;Il porte tres bien son nom!!!! C'est magic! Je recommande vraiement! Il est doux, leger, non gras sur la peau! Au top;0.05299232969133362;0.0;0.0;0.06473903778479043;0.0;0.0;0.0;0.07165553239644762
2422;top;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2423;Conforme à mes attentes et d'une efficacité indéniable accompagné du shampooing en plus sans sulfate donc topissime. Vraiment super satisfaite.;0.0;0.0;0.0;0.0;0.12028654655636484;0.07566926894642237;0.0;0.0
2424;Jamais déçue avec les produits professionnels L'OREAL. Permet de garder des cheveux brillants et nourris après teinture est mèche. De plus l'odeur est agréable;0.00195013337690089;0.0008365539042957793;0.06982259289745012;0.00830543889995422;7.300935295795914e-05;0.002140372438138582;0.003874061893873907;0.008968505266960964
2425;Excellent produit et prix défiants toutes concurrences;0.0;0.06878316710557368;0.0;0.0;0.0;0.0;0.0;0.0
2426;"Super j'utilise ce produit depuis des années toujours aussi satisfaite ,  mes cheveux le ressentent il me serais difficile de m""en passer ,  bon rapport qualité prix .";1.1579846371402976e-05;0.09312050450862676;0.0;0.00817475307765713;0.0;0.10836810883700364;0.0;0.0
2427;Un peu déçue par cette article dont j’apprécie la marque.. la texture est trop sèche , pas facile à travailler sur la peau. Je ne rachèterai pas.;0.0;0.0;0.009263265254681661;0.11838643014276785;0.0;0.0;0.0;0.0
2428;Très très bon produit, je ne changerai pas en espérant voir bientôt son shampooing de 1500ml à un prix égal à celui là et je me jette dessus;0.0;0.042706810199382994;0.0005731085647657215;0.00600393502492199;0.0;0.0002701084749067215;0.0008845426398422819;0.0
2429;Livraison rapide. Bon produit de chez l'Oreal en complément du shampoing de la même gamme.;0.00669593071975334;0.006093374903976303;0.00030140972675208184;0.003968366926460457;0.016796538313674676;0.007157806829317;0.0009415481056366978;0.006338180248407076
2430;Je recommande ce produit pour les cheveux abîmés et fins;0.11946648901481578;0.0019461135308288448;0.0;0.0073259557988203435;0.0;0.001482564466470119;0.0;0.0019195902484925138
2431;Contente de l'achat, il sent très bon et laisse les cheveux doux.;0.0008053478735615957;0.0019257021698329613;0.004100617330443944;0.0;0.007808355057610482;0.013041094018713447;0.0005003643894418362;0.15759740020998822
2432;De bonne qualité, bonne contenance donc un très bon rapport qualité/prix.;0.0;0.11578785712325877;0.0;0.0;0.0;0.0;0.2630136310859745;0.0
2433;Produit fidèle à mes attentes;0.0003933171015127509;0.001441629814622446;0.0;0.0004295416362627857;0.0026029506276094992;0.001854754638742776;0.0;0.0012688405811144008
2434;En très bon état.;0.0;0.0006975389457312152;0.0;0.001438706943591235;0.0018642457040792021;0.0004884492046720967;0.0;0.0006191905522657421
2435;Il sent très bon. Cheveux brillants assurés.;0.0005797518017587078;0.00025278107928037425;1.737010432179265e-05;0.003047739992366445;0.0;1.193615158632256e-07;8.291782045184818e-05;0.008621615112846738
2436;Je recommande.;0.2907399504984044;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2437;Super efficace pour les cheveux ultra secs un vrai bain de soie très contente de mon achat.c est une réparation instantanée;0.0011066619817175318;0.0004054069662945574;0.002660584536893097;0.03323856724193316;0.002739731095603469;0.005586828483301128;0.004669106570698683;0.0009038413275647443
2438;Bonne crème hydratante et nourrissante , qui s'applique en 2 temps /3 mouvements , bien pratique pour les hommes pressés ! Atténue le tiraillement et apporte une sensation de confort...Quant à mes rides , elles arrivent ...au ralenti !;0.0003518495163362069;0.0003008918504080163;0.0006802298349864058;0.01670285722497956;0.0010420818741430943;0.00016057817326472002;0.0004954006980414278;0.0
2439;J'ai les cheveux épais, secs sur les longueurs, à tendance grasse aux racines. Depuis que j'utilise ce produit, j'ai retrouvé des cheveux souples, non cassants, brillants (à condition de faire 2 shampooings à chaque lavage), et qui sentent bon. La bouteille de 1500 ml n'est pas fournie avec la pompe, je l'utilise pour remplir des flacons plus petits équipés de la fameuse pompe (un que je laisse dans la douche) et un que j'emporte à la salle de sport. La grosse bouteille tient 1 an pour moi, économiquement parlant, c'est vraiment intéressant !;0.0014652846459125642;0.007092431673516991;0.003926897364505258;0.03455512800381927;0.00014861219017891578;0.005946564867313294;0.0013650998103814092;0.002761029678812164
2440;Le produit répond à l'attente, la chute de cheveux est très ralentie après déjà  2-3 utilisations. Pour ma part je mets 1/3 du flacon chaque jour et j'obtiens un bon résultat;0.000734552817242973;0.0015778940850367257;0.0012205113513152116;0.028280231602693218;0.05325424503089889;0.0021711143712774598;6.64879053004944e-05;0.0011162779297428584
2441;Super prend bien soin des cheveux j'adore;0.0011295974966014366;0.0006158669080881642;0.0;0.013153603448526962;0.0;0.0;0.0012371444520309733;0.0003931266292716223
2442;Produit à avoir absolument les cheveux ne colle pas et cette huile sent très bon;0.0005883781820436355;0.0;0.004423383263662583;0.0036341092390407602;0.0006406759004739962;0.005493511906448409;0.004544132511172513;0.009727160614727831
2443;J’ai recu mont pot un peu petit mais recu en 1 jour c’est rapide est de la bonne qualite pour nousnles homme je vous conseille !!;0.001620299250775554;0.008891329471902047;0.000887669910346465;0.005962332956403726;0.005619518865718226;0.0029006755621461358;0.0;0.00013187779668341176
2444;C'est un bon produit mais pour moi il ne répare pas...il cache la misère grâce aux silicones présents dans celui ci...mais il dépanne bien quand même quand les cheveux sont impossible à coiffés.;0.0002917674632144874;0.00019039525851381232;0.0009115785863206694;0.002999552044096955;0.0;0.001203679104833858;0.0;0.0009350194998115912
2445;Nul ne serre à rien sa me rend la peau seche déjà sa marque les ridules et les potes et serieux je vois pas à quoi sa sert sa brille dans là mains et une fois sur le visage sa fait moche j'ai vu les avis positif soit je suis nulle je sais pas me maquiller l'utiliser soit je sais pas bref j'aime pas déçu pour le prix;0.0;0.025352183031753746;0.0;0.06336440942931096;0.0;0.0;0.0;0.0
2446;Mascara qui allonge et densifie les cils.;0.00042851026316408265;0.0;0.0;0.0029812359497419774;0.0;0.0003891364201532721;0.00035976592579882986;0.0
2447;Le meilleur mascara que j’ai testé depuis longtemps.;0.0006476148227656436;0.003413017934939108;0.0001481571666188062;0.01332041899294916;0.0;0.0016050117760544893;0.0002529842518320153;0.0
2448;moyen;0.0;9.101409832558557e-05;0.0;0.0030567468928965873;0.0;0.00012944353842579356;0.0;0.0
2449;Depuis que j'ai découvert cet eye-liner je ne change plus. Il est vraiment super !;0.0006502565388804381;0.00018212777349886104;0.0;0.005248205021040992;0.00011502346385421899;0.001687764316805065;0.0015976421400104401;0.0
2450;Bien reçu rapidement dans problème.;0.0017780285448889745;0.0004886382785573311;0.0;0.020796655025754646;0.01871914223756265;0.0006716297409273808;0.0015087886922061841;0.0
2451;Je suis ravie;0.0016776560212710696;0.00283213589950475;1.6840481308513046e-05;0.005783473189039431;0.0027224948480710667;0.0006105673460253875;0.0;0.0
2452;"j'ai le produit que je voulais, l'odeur est agréable et le produit me semble correct ; à voir à l'usage";0.0;0.007104701417103341;0.1342284425817017;0.008244945592883093;0.00022089662566301293;0.0;0.0010405590430261104;0.002039139359376249
2453;Indispensable à avoir pour les blondes platines !! Je fais le shampoing une fois par semaine je laisse posé quelques minutes et le résultat est garanti ! Mes cheveux jaunissait facilement avant maintenant je n'ai plus ce problème.;0.0015271591759319523;3.614401075807067e-05;0.0;0.02260202887656328;0.0024851382264222915;0.0011854699879723786;0.0007462782477543411;0.0
2454;Masque extra pour cheveux frisées et qui s emmêlent vite. Je le met apres min shampoing ou en masque que je rince le lendemain, j adore ce produit!;0.0008683437660338345;0.002232386834225542;0.0006390686726884819;0.026544953573366753;0.0;0.0;0.0019525598671415484;0.005665940662281951
2455;pas très satisfaite niveau prix ,car en salon on le trouve a quelques euros prêt au même prix!! par contre efficacité oui sa renforce la chevelure;0.0002261836009524095;0.07598381085965122;0.0009600889076801084;0.0010587470598949333;0.0;0.06870017181933176;0.0;0.0007835906636646234
2456;Reçu rapidement et conforme à la photo. Très jolie couleur;2.302249585024271e-05;4.4872703260549736e-05;0.001612668657435852;0.030059802203467736;0.13343142679212103;0.0012272035797566269;0.0034254135432710375;0.0
2457;Très bonne crème pour homme. Je ne pourrais plus faire sans. Très bon rapport qualité-prix. Livraison rapide. Je recommande vivement.ne pas hésiter!;0.0687984246498342;0.08912699708879487;0.0;0.0;0.011734393497314876;0.0032520751401394717;0.09544733725034842;0.0016423715333827877
2458;"Plutôt adepte des produits dits ""Bio"", le mascara en faisait aussi partie. Sauf que.. dès la fin d'après-midi, le produit s'était effrité et me laissait avec des cils ayant retrouvé un aspect naturel... trop naturel.";0.0012895573939122943;0.0011645784519237416;5.788789583717127e-05;0.008734010828078247;2.953429965173209e-05;0.0005806934098083575;0.0010698713743543303;0.0
2459;Avec ce mascara, mes cils restent recourbés et allongés jusqu'au soir. Aucun paquet, intensité variable selon le nombre de couches que vous appliquez. Une couche me suffit pour réveiller mon regard. Très bon produit.;0.00045390935116423556;0.0002388226801919794;1.34853398114037e-05;0.007536707059877302;0.0;0.00023940527841559534;0.0005207878069707158;0.0
2460;je suis une femme et j'ai voulu l'utiliser pour accompagner le retour de mes cheveux blancs avec un produit plus doux que les couleurs standards.;0.0004555787868357948;0.0003559601797917386;0.0;0.027577179546501823;0.0020407964548757843;0.0;0.001471763501728592;0.08006583526235052
2461;nul = il n'y a eu aucun effet;0.0;0.0;0.0;0.00043283889988410094;1.90807407976608e-05;3.956600995378998e-05;0.0;0.0
2462;vraiment je ne recommande pas;0.2907399504984044;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2463;Il est bien;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2464;Essayé sur des cheveux chatains foncé, devenus gris par endroit, le produit semble bien efficace, et l’avantage est de retrouver peu à peu (donc discrètement) sa couleur est naturelle (ça ne fait pas « teinture » d’ailleurs ça n’en est pas).;0.000602814233928773;2.4924139528494485e-05;0.0008783686223742823;0.03085721978981853;0.0010547724242231252;0.0018302019723361125;0.006190992841317682;0.0
2465;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2466;? Ce que l’on aime : efficace même avec un temps de pose court de 15minutes.;0.0009106447074413333;0.0;0.0018454408501137921;0.04330480685308862;0.0009875565535497172;0.000668102568009759;0.006690095951679256;0.0
