;documents;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
2279;Déjaunit très bien les cheveux blancs/blond platine mais rend les cheveux rêches au toucher sous la douche, je fais un soin après le shampooing. Bon produit.;0.0014124662271784885;0.0;0.0004183141855996738;0.0030390236851109845;0.0;0.0004072393226383659;0.001057529343070238;0.0037945055051595766;0.005222966390322224;0.006796153975297705;0.024743351617619987;6.447321185807613e-05;0.0007230385231414385;0.007992320811844554;0.0;0.00444322811415377;0.0059578920430829975;0.00013715897230027143;0.015397835519305752;0.003982766421568897;0.00021468664312306678;0.0030193069441650194;0.0037060911074428635;0.0;0.0
2280;Je l’utilise avec le masque pour cheveux OROFLUIDO, j’ai enfin retrouvé des cheveux souples et brillants, ainsi que mes boucles naturelles;0.0;0.0;0.0;0.0;0.0;0.0002931313962164266;0.0007499276766610721;0.007497904259723933;0.0;0.0;0.0;0.0;0.0;0.11112044102595683;0.00031011747927747513;0.0;0.0;0.0;0.0;0.110176097629839;0.0;0.002505068349022163;0.0;0.0;0.0
2281;C'est la première fois que j'ai un mascara aussi bien ! J'ai les cils assez courts et d'habitude le mascara ne change pas grand chose, mais là ! J'ai enfin des vrais beaux longs cils ! En plus le pinceau est agréable, et le manche est long donc le mascara est facile à appliquer;0.00017067324373045862;0.0;0.0;0.0;0.0;0.00028808025615960554;0.0009469439974359543;0.0;0.0017275723278280875;0.0;0.0;0.001330278763142132;6.332889741184625e-05;0.005735678996802164;0.11027569082637259;0.025561596398309516;0.0;0.0;0.02069041956459747;0.0027024520230482254;0.0;0.0;0.000692902570962522;0.001978834681648937;0.017797880979311013
2282;Je ne changerai plus jamais de mascara !;0.00023953871346386885;0.0003677259733870764;0.0;0.0;0.0;0.00028854327087451525;0.0005341373517506277;0.0006858171018251734;0.0;0.0;0.0;0.0009860234102573534;0.00014798503110177258;0.0;0.0;0.006294239761803267;0.0016457970694612795;0.003029015042096926;0.0019564943096964786;0.006385547224668991;0.0;0.0;0.0;0.002707016343064199;0.00041429458293434847
2283;C'est vraiment une poudre d'une qualité exceptionnelle, qui neutralise les reflets roux, avec une texture très lisse contrairement à ce qu'on a l'habitude de trouver. Il s'agit d'un produit à l'étranger donc les explications sont en anglais mais c'est assez simple et les dosages très comprehensible. Et le prix français est au moins le double, donc n'hésitez pas.;0.0002423910002165837;0.022689136427050206;0.0;0.0024549012420099514;0.0;0.0007787309369386071;0.0409743610832226;4.136826884795462e-05;0.0030985429172421036;0.00247717188629631;0.0017487648297910767;0.0026966472954788392;0.06207651283529174;0.0015150100945282591;0.004987382312096334;0.011707035258481106;0.0022803806513024775;0.0005652611968121914;0.0;0.0024108551552264046;0.0005352699319759528;0.0036919512040068307;0.0036183290259207994;0.006212933123884534;0.0016602634943167012
2284;L incontournable quandcon a des mèches blindd en une application les méchés sont lustrées et brillantes . Je suis une fan avec une c applications par semaine mes méches sont belles et mes racines moins foncés;0.00035736056422596617;0.0;0.00039354246923184634;0.0010130256799697637;0.0;0.0;0.0005356151521948778;0.0029414771767901937;0.004889153402369539;0.002413941625986115;0.00929104257686594;0.0026101181682619155;0.0003010831356679075;0.006198805501997268;0.026487280791395656;0.000816158242703926;0.0;0.00020936988621805087;0.013092634164418965;0.009406089011808347;0.0;0.004489443889674396;0.001593527516073096;0.007346050919696145;0.0
2285;Je l’adore parce qu’il allonge beaucoup mes cils mais je trouve que la brosse ne permet pas de bien séparer les cils, ça fait donc parfois des « paquets » difficiles à enlever mais je le rachèterai quand même.;0.00016574801831359526;0.000817892389010465;0.0;0.00044126640182045446;0.0;0.001215783508782931;9.8878708475759e-06;0.0;0.0;0.0;0.0;0.0007059997645008353;0.0011652605350350991;0.0;0.011758430515930878;0.01608346131243508;0.007072494238422593;0.0;0.01634483394175179;0.004213200493926475;0.0038414437769168485;0.00046681173687780343;0.009317918054382751;0.003479550387323468;0.02539346588543536
2286;"Pour un cadeau, donc : Emballage du produit médiocre. Livré dans les temps mais bien que dans une enveloppe en papier bulle le carton d'emballage n'a plus rien à voir avec sa forme d'origine (un carré...). Je m'amuse donc à ""refaire"" le colis proprement pour l'offrir....";9.723576480346973e-05;0.000253210287585322;0.0;0.0;2.2044585996743254e-05;0.0001022022214360247;0.0007651835813284457;0.0;0.0002921091277641855;0.0006646527076122966;0.0;0.005942359121232832;0.0045732790448453214;0.00020188874096837084;0.0;0.0046594902745948855;0.0;0.026757557819807237;0.013149988413641539;0.0;0.0031979905608630777;0.0;0.0;0.0022178781851559504;0.003918692726437786
2287;très satisfaite j'ai gardé une partie de mes meches, supe! pas au top pour les cheveux blancs mais ne se voit pas beaucoup. Je reviendrai en prenant du temps pour les racines pour le temps d'attente.;0.000588230621164374;0.00018366604498586855;0.0;0.0;0.036386956947979957;0.06165440142506015;0.0004760891327291993;0.0;0.0032955542583910317;0.00526625287801415;0.009407296114163098;0.005297324398521574;0.007622284842009953;0.0015884021480425123;0.0;0.005558392081528141;0.0006076127922398333;0.021531863709642496;0.0324878795403437;0.0001245365958778986;0.0;0.00065718378557354;0.0008014272346388908;0.000409169918682461;0.004715035459125805
2288;Très belle palette ,tres belle couleurs comme d habitude avec l Oréal , les couleurs s associé bien ,bonne tenue,tellement belle et les couleurs tienne vraiment bien que je viens de la re commander;0.0007941137672950958;0.000341529174296089;0.00017210409851633855;0.0013954157383723595;0.002780287641107507;0.0013044757234179014;0.0018438291112612933;0.00021200317089300328;0.005799656602838167;0.0007994898830962881;0.005363371748016739;0.001892064244425004;0.0027466250093822766;0.001243063466461323;0.0036200660149210305;0.00942325400024712;0.002291985370840506;0.01982199773393208;0.0;0.0006622588892314993;0.001745730392982016;0.0;0.00189629258642518;0.005142132454610006;0.010140776126818582
2289;Produit qui tient ses promesses, n'irrite pas mon cuir chevelu très sensible et allergique, non gras, pénétre bien, et depuis que je le prend j'ai retrouvé du volume à mes cheveux, et enfin....j'ai nettement ralenti ma chute !!!;0.00044907719219210374;0.0;0.0;0.0020316134746782046;6.183965758376664e-05;0.0;0.0007920392399680138;0.0;0.0;0.0015760467201124434;0.0;0.00023916512012226197;0.0;0.0;0.0014181617463941024;0.002574612698424821;0.0;0.0;0.0001420657289697072;0.001808710662584605;0.0;0.08062592799389552;0.0006482634996065004;0.0;0.05986373318089251
2290;J'ai la chance de tester actuellement ce shampooing ainsi que le masque et le spray de la même gamme.;0.0006870113997926072;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.2530924116110654e-05;0.0013183370029415974;0.0;0.0;0.0;0.12091488772714253;0.0001099927166009151;0.010136046697887514;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2291;Déjà l'odeur est à tomber, il sent délicieusement bon et le parfum reste longtemps après le séchage sur les cheveux. Il remplit bien sa fonction première concernant la couleur et la brillance c'est parfait et en plus mes cheveux sont très doux après.;0.0;0.0;0.06468844965983862;0.0;0.0;0.00012248909722382145;0.0;0.07304676061482628;0.005015214437053469;0.0;0.07294948985931113;0.0;0.0008154981534455487;0.0;0.0;0.011792644119282542;0.0;0.0;0.000525943936953243;0.0;0.0;0.0004449193872160875;0.0;0.0;0.0
2292;Je vous le conseille vivement.;0.009919539216472472;0.0;0.0;0.0026825439391530257;0.0;0.0;0.0;0.0005655016135226393;0.0;8.444360778824609e-05;0.00010632165320900414;0.0;0.005743732079435954;0.0005764867475466275;2.5968760438878505e-05;0.023475296197136494;0.002458832475589997;0.0;0.0;0.005344170889854987;0.0;0.001080348967771043;0.006156619206902043;0.0;0.003706838155900906
2293;Je connaissais que le keratine le bidon bleu, et j'ai voulu tester un nouveau réparé très bien les cheveux;4.791455988670124e-05;0.0;0.0005460737579355098;0.0;0.0;0.0010018439726192322;0.0;0.0009555306179255723;0.0009533231866708382;0.0006718733180225226;0.001943882241279736;0.0001316848852372181;0.0006120496542462789;0.009561981232102;7.503628118406952e-05;0.01322221685709718;0.0;0.00225309868927797;0.00300545102725616;0.0003706875608428379;5.5804353844160994e-06;5.736340666104107e-05;0.002413278805447843;0.0011449632778450225;0.0
2294;Parfait reçu dans les temps.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012026179241933293;0.0;0.005444574084160381;0.004760072883725941;0.0004167217760617317;0.0;0.0;0.0;0.29065265687587255;0.012794660540674203;0.0;0.0;0.0;0.0;0.0;0.0
2295;Moins cher que chez le grossiste et que chez le coiffeur .;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11029904214124216;0.0;0.0;0.0;0.0;0.0;0.0;1.0899912022732923e-05;0.0;0.0
2296;A chaque shampoing j'applique ce masque.  Il sent très bon il laisse les cheveux doux, brillants et souples. Je trouve que mon brushing se tient plus longtemps et que mon lissage reste bien lisse;0.0;0.0;0.0;0.00234476530873966;0.0;0.0;0.0;0.09924625532505313;0.0009503216948949988;0.003587459797530421;0.0;0.0;0.0;0.10691314685800746;0.004191895445775258;0.0;0.000880449765596185;0.0;0.0;0.010082406674282528;0.0;0.012966835645799783;0.0001711755915573264;0.006115284850134342;0.0
2297;Petit shampoing miracle pour mes cheveux.;0.0;0.006749671346262572;0.0;0.0;0.0;1.2191755957503628e-06;0.0;0.0;0.0;0.0002674272232872959;0.0;0.0;0.0;0.008517565823439554;0.0;0.003762630863860509;0.0;0.00032812672047991275;0.0;0.0;0.004535658194868165;0.0;0.0;0.07203988081650006;0.0
2298;Le produit assèche énormément  les cheveux malheureusement mais on sent qu'il agit bien sur la couleur. Ne pas utiliser plus d'une fois par semaine et prévoir de bon soin capillaire!;0.0001517205585122087;0.0;0.0;0.0005065733131321151;0.0;0.0;0.0;0.0;0.09147357425292699;0.00428506311564171;0.08231916889481825;0.002378166435944129;0.0;0.01612371138571495;0.0;0.0008300610410985388;0.0034467195590486997;0.004023559658773273;0.015998388717369482;0.0016643521406476398;0.0;0.00017140808810951007;0.0;0.0;0.0
2299;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2300;Sinon la livraison a été plutôt très longue (3semaines);0.0;0.0;0.00016345974854909217;0.0;0.0;0.000762534008077287;0.0;0.0;0.00012210614449132177;0.0;0.0;0.21091808632549083;0.0019443971929324214;0.011461508224236505;0.00339540053157063;0.0;0.0;0.0;0.01805409365021489;0.003398111562919535;0.0;0.0;0.0;0.0;0.015644312528361223
2301;Très bon produit conforme à mes attentes;0.0003073951616970402;0.0;0.0;0.0;0.31623746882315107;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0033009053513120717;0.0;0.0;0.0;0.0;0.0;0.0
2302;Satisfaite de ce produit;0.0;0.0;0.0;0.0;0.0;0.30529605926060965;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2303;Mettre le masque sur les longueurs des cheveux;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002039203105546786;0.0;0.0;0.0;0.18600038192855786;0.0030626313062781943;0.0;0.0017128983920528052;0.0;0.025290866884784872;0.0;0.0;0.011673923690477258;0.0;0.01932303964821832;0.0010970613388144052
2304;Nourrie et démêle;0.0;0.0;0.0;0.0016351904411053915;2.169935978245066e-05;0.0;0.0004090872874108788;0.0005536746740544743;0.0;0.0008611266938256254;0.0;0.0;0.0;0.0006143020441224302;0.0;0.0;0.0;0.0004501149274486752;0.0;0.00015705341874318728;0.0;0.0008207532938266467;0.0;7.7530190719934e-05;0.0
2305;Produit que je recommande;0.28545345215435874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2306;Prix intéressant;0.0;0.10543042535076952;0.0;0.0;0.00037449632906904603;0.0;0.0;0.0;0.0;0.0;0.0;0.005596843966031701;0.0;0.0017068968624345715;0.0;0.0;0.0;0.0;0.0;0.0009069310327004167;0.0012636492005593926;0.0006039958212086133;0.0;0.0;0.0
2307;J'ai acheté cette crème pour changer d'un autre produit, la crème à une bonne hydratation, seulement j'enlève deux étoiles car;0.0;0.0;0.0011265910845273369;0.00040947469148428466;0.0;0.0;0.0;0.0006349465331842702;0.0;0.0;0.001446442167998088;0.0008310645017870988;0.0013057647344081446;0.0;0.0010097540128559714;0.03328083404837881;0.0;0.0;0.0;0.0;0.0;0.0023633525000112364;0.0008309955398423349;0.0003440270923415597;0.0
2308;la crème fait des petits dépôts après quelques heures, si par exemple on se frotte la peau.;0.0;0.0030972484578946323;0.0;0.07135354999279404;9.168076443526073e-05;0.00011991328407601818;0.0;0.0;0.0003576951049947801;0.0;0.0;0.0009468845484925837;0.0;0.0016640631867274635;0.0;0.00023264162677619937;4.228200727290073e-05;0.0;0.0;0.0008547335958684698;0.001231068089161306;0.0;0.0;0.032717287328798826;0.0012991524236908051
2309;Je suis ravie du produit reçus. Il est conforme a la description/photo.;0.0;0.0002773128196697328;0.0;0.0;0.13270641167228237;0.00030042813830721805;0.00022965118967297927;0.0;0.0;0.0008992297989657081;0.001157684810656124;0.0;0.0;0.0;0.002303356423240881;0.0;0.0;0.1555644502234989;0.0;0.007000470832414015;0.0;0.0;0.0;0.0;0.0
2310;un soin geniallissime je recommande sans problème il est très agreable a utiliser sent très bon et il est parfait pour des cheveux sensibilisés a utiliser sans moderation;0.05314978881994895;0.0;0.0;0.0017382544895156113;0.0;0.0;6.079950827094599e-05;0.0;0.17109329470732848;6.932984885399098e-05;0.0;0.0017858903683189216;0.0;0.004983660538369897;0.0;0.0;0.0035206510610773;0.0026155306227334035;0.004675882197716336;0.0;0.001039667439122051;0.0;0.0;0.0;0.0
2311;J'utilise ce produit depuis de nombreuses année. Facile a appliquer, laisse un teint uniforme, lumineux et surtout naturel. Je recommande ce produit;0.05906278489563215;0.0;0.0;0.0008239211633239471;0.0;0.0010301152302095468;0.0;0.0;0.0016023262480387899;0.0;0.0;0.0;0.0;0.0;0.1430626679264026;0.0;0.0;0.0;0.0;0.1175279618833146;0.0;0.0;0.0;0.0894557540686106;0.0
2312;Très très contente !;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42577636836163896;0.0;0.0
2313;Bon... le produit, sans surprise je connaissais donc rien à redire c'est parfait. Par contre, au niveau de la livraison, vraiment top : rapide, bien emballé, et même accompagné d'un petit échantillon de shampoing. Très satisfaite. Je recommande !;0.0486071978289351;0.003383294483467742;0.0;0.0;0.0;0.0697723465890294;0.0;0.0;0.0;0.0;0.0;0.16151298525507;0.002138379547635584;0.002094065858540818;0.0;0.00709640243262431;0.0;0.011016108955591714;0.0;0.0003313548509727666;0.002167950786758232;0.0;0.0;0.025990508113579138;0.0
2314;Très bon produit ma fille en est très contente... beau résultat les cils sont bien niveau volume, pas de paquet...vraiment top;0.00016341140184014685;0.0007229916310867451;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010707209598856324;0.0;0.0;0.0;0.004017434828689713;0.0;0.11219380778261853;0.0;0.0;0.0;0.18186417680253922;0.0;0.01127198102880689
2315;Pour moi, c'est le seul shampooing efficace pour maintenir le blanc ou le gris des cheveux et éviter les nuances jaunes ou dorées. Odeur agréable. À utiliser avec des gants;0.00021572996539386474;0.0;0.06808807883867136;0.0;0.0;0.0;0.0019633893888899817;0.0003476019085774438;0.0865459911330843;0.09979772618026965;0.016491111051506174;0.0;0.0;0.0;0.0;0.0;1.0318126554832737e-05;0.0033212878654368602;0.0033481832566363595;0.0;0.0;0.0;0.0;0.0002333081567705559;0.0
2316;Très bon produit pour un prix très intéressant, bien moins cher que dans un salon de coiffure.;0.0005202447188475704;0.0710502284529341;0.000262266417046639;0.0;0.0027093035370445405;0.000695146114543988;0.0;0.0;0.0015793378901615242;0.0;0.0;0.003395740702222788;0.0;0.0007267059074201379;0.0007332079501311378;0.005948623204658103;0.0;0.0;0.0;0.004066804548738649;0.0013802678816239064;0.0005284633105533279;0.0;0.0;0.0029565470028534626
2317;C'est le masque à avoir dans votre salle de bain si vous voulez retrouver force et brillance pour vos cheveux!!!;0.00013517482856886413;0.0;0.00010917551551270452;0.0;0.0;0.0;0.0010080491401133868;0.0;0.0;0.0003028365462445895;0.0025979683575686583;0.0;0.0;0.100048629638234;0.0;0.0;0.0025647178578513453;0.0;0.0;0.002614360239834699;0.0008526869290695563;0.0;0.002010993333389119;0.0;0.0006239454711414012
2318;Après une grossesse mes cheveux me remercient!!!;0.0;0.0;0.0;0.0;0.0;0.00030088698945486845;0.0;0.0;0.0009510625427955927;0.0;0.0;0.0;0.0;5.6164128626377e-05;0.0;0.0006974333570481764;3.183146660275318e-05;0.001252031815453339;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2319;Et gros avantage une petite quantité est suffisante pour que le masque tienne toutes ses promesses!;5.169041757524972e-06;0.0055144874619361735;0.0038057779720872026;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11761320577449323;0.0;0.0006462067996061749;0.0;0.0;0.0;0.0;0.011021905250552683;0.0;0.0;0.03876333911426798;0.0
2320;Je connaissais le produit .. je le trouve extra ! Seul shampooing bleu qui ne sèche pas mes cheveux !..;0.0;0.0007888926571623197;0.00031145220081723674;0.0;0.0;0.0;0.0;0.0;0.0016306752407169009;0.0026874670390990415;0.004244142568335584;0.00020432580509562463;0.0;0.008993153281614655;0.0;0.00862914215664401;0.004938296235655046;0.002673906310430818;0.0003305522813085294;0.007034244084087426;0.0013845208607498533;0.009668584704939262;0.0017239377664129492;0.004880407242912564;0.0027988832132066445
2321;Cependant , j'enlève une étoile parce que mon tube était perforé à l'arrivée du colis ! Comme un trou de pointe d'agraphe..;7.936921074974293e-05;0.00028332603421440884;0.0;0.0;0.0004915328514683865;0.00020945128084354217;0.0005081902281942671;0.0;0.0011548135726839835;0.0001551761948549336;0.0;0.0017629734907962068;0.0;0.0008199508054828332;0.005336471623001627;0.0013296582808870255;0.0002541459725140077;0.009021261491317172;0.0011486113196463067;0.0;0.001611666638780262;0.001099556926356772;0.000441969923889035;0.003928365709420459;0.004445522209252933
2322;Bof. Je ne vois aucune différences . Par contre textures très agréables ne tire pas la peau. En ce qui me concerne je ne suis pas convaincus.;0.0;0.0;0.0;0.06966004806434203;0.0;0.0;0.0002855511716408715;8.619455194021827e-06;0.001969558156293473;0.0012827150867923977;0.0;0.0;0.0;0.0;0.0;0.0004510149834663763;5.235344572490087e-05;0.0;0.0027883628528123125;0.0;0.0;0.0;0.0;0.00020211871975608532;0.0
2323;Produit qui remplit toutes ses fonctions.;0.00030368241761383555;0.0001671033525350399;0.0;0.00033687241064173605;0.0006427072568962241;0.0;0.0003708682854320463;0.0007861592919244164;0.0;0.0;0.0007502240321661763;0.0;0.000265843344481476;0.0;0.0;0.0011057106775445315;0.0;0.0013912330719421996;0.0011912513130182055;0.00013671973054200633;0.0014161694937414946;0.0;0.0;0.0017884300748720202;0.0
2324;Que demander à un shampoing mis à part de laver les cheveux.;0.00020497200964604494;0.0;0.0;0.0002467974246979761;0.0;0.0;0.0;0.0005916514020281019;0.0016238930062328245;0.0;0.0;0.0014814773182071587;0.0;0.0012115247793551105;0.00418195822106198;0.0011385188456153451;0.0035638170305245117;0.0022827223936758042;0.024008851775841236;0.0;6.805970092526108e-05;0.014988390913337804;0.0;0.021796515727111058;0.00014560296238875362
2325;Ce qu'il fait très bien;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2326;A recommander;0.28545345215435874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2327;Fervente adepte de ce produit je le recommande vivement vous êtes blonde vous ne voulez pas que vos mèches jaunissent ce shampoing et réellement ce qu'il vous faut deux à trois fois par semaine je le laisse poser un petit peu afin de bien déjaunir mes mèches et le résultat est bluffant à commander et un recommandé sans problème;0.0735812455943717;0.001290258091898881;0.0;0.0;0.0;0.00017133605250948717;0.00040600180171609213;0.0;0.008220972351955564;0.003157303063681246;0.016220636584769983;0.003929486896123414;0.0;0.008282411864121812;0.0;0.005219446100601625;0.0;0.015321032110163977;0.06857329938933299;0.012012854787537238;0.00023450789425517413;0.0;0.006983899501851586;0.015867298019532607;0.0008895456019066589
2328;Après chaque shampoing pour une couleur grise super (les cheveux restent resplendissant);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11908908499230549;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2329;Parce que je le vaux bien.... À ce prix là on n'hésite pas.;0.0;0.05119173734806078;0.0;0.0;0.0;0.0;0.0011645170016497126;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003560777657373752;0.0;0.0;0.010175439065555963;0.0;0.0;0.0;0.0;0.0;0.0
2330;Le même que chez mon coiffeur mais j'économise 5 euros on ne va pas se plaindre;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004728397925831148;0.0;0.0;0.0;4.3168150320439226e-05;0.06585024367792287;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2331;Excellent produit.donne du volume sans coller.il faut un peu d'habitude pour le manier mais après c'est parfait....je recommande.prix raisonnable,livraison parfaite comme d'hab avec amazon !;0.05005720600785862;0.039368548698693294;0.0003641859712437075;0.001988601079591543;0.0;0.0009128031249851412;0.0;0.0;0.004462522022066668;0.0;0.001732317007973335;0.07774254581694393;0.0;0.0;0.0;0.0012911172619080493;0.0022666623988962637;0.0009064125808537602;0.018382831398450216;0.003932617351052964;0.0;0.00017134928403028297;0.00041458046851980765;0.005307807042043784;0.009092007391872905
2332;Article conforme à ce que nous attendions car c est 1 très bon produit que nous connaissons depuis pas mal de temps  , à recommander;0.07929972334364295;0.0;0.0;0.0;0.10672320665691865;0.0;0.0;0.0;0.002022959099098138;0.0006842287323206737;0.0;0.005206829632597897;0.005836722961491953;0.0;0.0;0.0316050268911899;0.0;0.01979121508840332;0.014826380905070298;0.0;0.0;0.0;0.00041103545834620986;0.00020527239484250894;0.004126968235308865
2333;Arrivée en bonne état et en tant voulus et bien protéger.;4.5319596923475815e-05;0.00016171782735450709;0.0;0.0;0.0;5.9054346496373925e-05;2.817365337081137e-05;0.00035647335525484534;0.0;0.0;0.0017742671525068192;0.002060235467518986;0.000680645267349708;0.0;0.0009075455878632311;0.00013261543238442605;0.0;0.018235027746140223;0.0;0.002505385901574811;0.0;0.001742970459316154;0.0031255384723636813;0.0;0.00045741384883827305
2334;Très bonne article et de qualité en plus fait par des professionnels.;0.00047686953800149746;0.0;0.0;0.0;0.0;0.0009244156057591141;0.18827953397447322;0.0012731587916877628;0.0056637360924134275;0.004620886036258561;0.0;0.0002303811344682873;0.0;0.007764994252118374;0.0;0.005957495198160559;0.0;0.0003335753560453368;0.0;0.0;0.0;0.0;0.00024824805233082556;0.0;0.0
2335;"Très efficace pour ceux qui ont fait une teinture blanche ou grise à leurs cheveux et qui cherchent un anti-déjaunissant cependant, cela ne fait que retarder l'inévitable il n'existe pas de remède miracle contre la repousse ""jaune"".";0.00028651938325353806;6.275118701073606e-05;0.00011568479866372901;0.000541188908580545;0.0;0.00013703785124824736;0.0004659777616684429;7.935946782337907e-05;0.0027520130746264337;0.0758917406923092;0.010157723862069543;5.041527718498125e-05;0.0;0.0006391799409628671;0.0;0.0012424686559150146;0.00041802860487251625;0.0008029825056777499;0.005200650838695283;0.000723685152111934;0.0004824248234703253;0.0001420075803793514;0.0;0.00321809267638691;0.0
2336;su la photo on voit créme de lissage  X-TENSO en noir et à la reception de la commande article non conforme;6.982092524624478e-06;0.000340781676463343;0.0005674015175824066;0.0008379224491208484;0.07219535403251147;0.0012119191229476632;0.0;0.00036068418961375954;0.0;0.0;0.0030029924409895794;0.0013811563322394568;0.005061830934150617;0.0;0.004763385022372945;0.0032047681882577915;0.0;0.02421257844619979;0.013060138348825596;0.0;0.001873284781418862;0.0;0.0;0.0;0.006484649640565004
2337;STEAMPOD créme de lissage réparatrice . RIEN à voir  DOMMAGE;0.0;0.000979433707106952;0.0014224890084399023;0.0012291526488656178;0.0;0.0;0.0006242960191401132;0.0011198525400546186;0.00042928794557500587;8.317061005169851e-05;0.0;0.00039341743135915984;0.005845042793486297;0.00020569599507286635;0.0;0.0012201802197664285;0.006537757934335457;0.004897467281012027;0.018255294191997125;0.000351097420580632;0.021040246350364437;0.0008200392122520215;0.0;0.0;0.003960047974199041
2338;Ce Rouge à lèvres ne Se trouvent pas dans les boutiques en France il ne s'achète que sur le net en tout cas pour cette teinte brick vintage la couleur est sublime à porter avec un maquillage simple il sublimera votre Makeup.;0.0;0.0;0.0008475641166743669;0.0006030488649540054;0.0;7.929760524543009e-06;0.0006547847814578912;0.0;0.0;0.0;0.06279501037087847;0.0005837947582502184;0.001388736983510873;0.0;0.0011466078973187677;0.01000554934758937;0.0;0.0;0.0;0.0007566926333916074;0.0008383206409975767;0.0;0.006024222252083582;0.05188602988674711;0.00808078685139103
2339;J'utilise cette pâte pour plaquer en arrière mes cheveux longs et fins sans qu'ils donnent l'impression d'être graisseux.;0.00017192253803786437;0.0;0.0;0.00026321063023239453;0.0;0.0;0.0;0.0;0.0;0.0016030823983017204;0.0;0.0002553678361067134;0.0016596089678474152;0.006416019266741842;0.003031386404535247;0.0010320132556636424;0.0008399542261513664;0.0;0.004708511839972079;0.08258585811453402;0.0;0.0029253994427241685;0.0003041981451123195;0.0;0.015296425216595803
2340;La pâte s'applique en petite quantité sur cheveux secs, la brillance est très faible, presque matte.;0.0;0.00430571936366133;0.002678403523709006;0.0;0.0;0.0;0.0;0.0015801774469786647;0.0006557745369682661;0.0;0.0;0.0;0.0006011021469371575;0.0010260622586843028;0.0;0.001717123724740185;0.10604171681686415;0.0;0.0;0.0005304864275175202;0.0066176641911600345;0.0;0.0;0.03373489697785177;0.005181614139862462
2341;Je ne suis pas déçu du résultat, c'est jusqu'ici le meilleur produit fixant que j'ai trouvé pour mes cheveux difficiles.;0.0;0.0009350310785178521;0.0;0.0002192840361003037;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014107636620207817;0.0;0.03672839809120569;0.005536643477563294;0.0;0.09503857988361662;0.0068229169984581105;0.0;0.0;0.0068518714569289155;0.0;5.186257389985012e-05
2342;Je recommande donc chaudement le produit à ceux qui ont les cheveux fins.;0.0910697791648641;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004613447560828369;0.0;1.5428438951328158e-05;0.0;0.0012233922405462192;0.00213876608638793;0.0004217895781936169;0.0022644440940480476;0.0;0.0;0.0017171743747111592;0.0;0.00044178801576709984;0.0019281417690204038;0.0;0.01653404080654147
