;documents;0;1;2;3;4;5;6;7;8;9
2668;Le top du top .;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2669;Le meilleur produit pour démêler et sublimer les cheveux . Je l achete depuis 10 ans , j espère que la commercialisation ne s arrêtera pas demain ..;2.0438210229867765e-05;0.0010077870649863997;0.0;0.0;0.0006147496470918049;0.0;4.2371167088241034e-05;0.0022294032285874346;0.01692191177371203;0.0006392643032239702
2670;Satisfaite de cet achat car c'est une bonne crème dont je suis fidèle depuis plusieurs années;5.4111259267242255e-05;0.0027860262677016907;0.0;0.0;0.004684602791359112;0.14383802302422008;0.0002875409232132746;0.0018119390585572936;0.005393368129386584;0.0001235588983388827
2671;Elle hydrate bien la peau sa texture est facile à appliquer et son odeur est très agréable;0.0;0.0;0.1399451981489607;0.14052302934805225;0.0;0.0;0.0;0.0;0.06536985761484845;0.0
2672;Elle a tout pour plaire.;0.0;0.0;0.00034898165140983997;0.0;0.0;0.0;0.0004930772646468085;0.000889584383913356;0.0005362093451278461;0.0
2673;Conforme bon produit;0.0;0.0;0.0;0.0;0.30758195171833297;0.0;0.0;0.0;0.0;0.0
2674;Indispensable après le fond de teint de la même ligne.;0.00043389340877632505;0.0;0.0;0.023622620410531675;0.0;0.0;0.0;0.0;0.019805590451536324;0.0
2675;Pigments et texture incroyable.;8.249230344507822e-05;0.0;0.018797666235258564;0.011919320159609375;0.0;0.0;0.0;0.0;0.014790560996705044;0.0
2676;Les corrections promises sont réelles.Doigte léger indispensable.;0.00010000805258470754;0.0;0.0029190040188771934;0.0030149885164152132;0.0;0.0010040845978963667;0.0;0.0006278945803117974;0.00478977484949659;0.0003586758526823399
2677;A poser en corrections , après maquillage de base.;0.00027857053007403107;0.0;0.0;0.0030785888814822073;0.0;0.0;0.0017499867783446626;0.0011155622586674838;0.01691022501436218;0.0025139670816426286
2678;A utiliser assez concentré pour un résultat optimal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09691518473245753;0.0
2679;Empêche réellement les mèches de jaunir;0.0007245442832279324;0.0;0.0;0.0;0.0;0.0;0.0004723541216303399;0.0;0.013692443695697179;0.0013637510564560595
2680;On a beau essayer une multitude de produits celui ci reste sans conteste le meilleur;0.0;0.0014031374657285766;0.0;0.0;0.000989121286132717;3.104858511130579e-05;0.0007075284737372827;0.0;0.015166112642024311;0.0
2681;tres contente de ce produit, doux, agreable odeur.;0.0005813228213119383;0.0;0.18190801285855132;0.0;0.0012119883888986934;0.0;0.0;0.17953643170846165;0.0;0.0
2682;j en reprendrai encore a l avenir;6.628834944928219e-05;0.00042696852764188825;0.0;0.00047025511291372025;0.00021175864838415565;0.0;0.0002630489121790188;0.0;0.0007509793889998218;0.0007644355514696145
2683;je recommande a tout le monde;0.13025909893764176;0.0;6.799139117842119e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0012921041553392361
2684;Très bonne base.  La texture est velouté la peau est trop douce et le fond de teint plus simple a appliquer je recommande a 100%...;0.0;0.0;0.00929311048735952;0.08809461221899256;0.0;0.0;0.0;0.07365532401804495;0.02392884344318956;0.0
2685;"J'aime son odeur et sa texture mais il vaut mieux l'utiliser sur cheveux fins car il donne beaucoup de volume. Il donne un effet ""cheveux réparés"" sur le moment mais pas de changement à long terme.";0.00017783745019676195;0.0;0.07407994315724792;0.0032302039876215935;0.0;0.0007009962542853476;0.0;0.0;0.08379370470602689;0.0006275631949513085
2686;j'ai choisi cette note car en sois c'est un bon shampoing couleur mais il fait les cheveux électriques. Je le recommande quand même.;0.06151244937456128;3.7014959741901114e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.020662010295938272;0.0
2687;Niquel;0.0;0.0;0.0;0.0;2.9558769327200995e-05;0.0;2.1721534457832693e-06;0.0;0.0006108839454120823;0.0
2688;Produit identique que celui trouvé aux coiffeur. Le prix est super attractif. La chute de cheveux est très bien diminuer , ne laisse aucun résidus sur le cheveux ni gras de plus le produit sent très bon.;0.001028318484878273;0.04670781689226918;0.001964251224606494;0.014107795002596306;0.0;0.0003311866215058637;0.0003678174840879793;0.00022689358703635885;0.01707256192570021;0.0024509812071543367
2689;très belles couleurs de fard à paupières;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03365293351309726;0.0
2690;conforme à ce que j'attendais;0.0;0.0;0.0005286026660329754;0.0;0.18331053796406835;0.0;0.0;0.0;0.0;0.000371028819616042
2691;recu en temps comme prévu;0.00010500869262800842;0.0;0.0;0.0;0.0017027075331146615;0.0007274392734582329;2.4479952396661177e-05;0.0;0.019817350369341315;0.0036644631526323366
2692;avec l'oréal on n'est sur d'etre bien servie;0.0001973806692226742;0.0;0.0006488070954033796;0.0007840371213305146;5.168402472692874e-05;0.0021796755136060967;0.002854354179968018;1.4527541500636084e-05;0.005568862131717247;0.001586560132614314
2693;Acheté sans grande conviction. Les résultats sont là dès la première application, sur les tempes et le haut du font où les cheveux ont tendance à devenir plus clairsemés, une repousse de petits cheveux réapparait 2-3 jours après. Je recommande.;0.03681781039277427;0.003917953965995879;0.0003893552725828718;0.0007872094367200754;0.0;0.0004811244366727535;0.0013643341742005618;0.00038087693398564256;0.029987921610923;0.001417986546145602
2694;"Ne marche pas du tout --"" les cheveux blancs restent blanc mais le cheveux normal devient plus foncé ... chercher l'erreur !";0.0005181487501643845;0.00021341016982633998;0.0;0.0;0.0001569674896167341;0.0;0.0019581527723368116;0.0;0.017129244199036452;0.005078104683028361
2695;Je le connais depuis quelques années et  c'est un produit efficace. je le recommande et ma mère aussi, c'est elle qui me l'a fait découvrir.;0.0;0.0005247381472398136;0.0;0.0;0.0;0.0012413334733715334;0.0;3.531681090352704e-06;0.008783287771616759;0.1369130031795643
2696;Bon shampoing à utiliser une fois par semaine pour ceux ki ont la deco blanche ou blonde cela evite que vos mèches jaunissent;2.2247943416137135e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07653301340158004;0.002982331779274547
2697;jadore le petit tamis a linterieur et le pinceau de bonne qualité!;0.0;0.005804828807683578;0.00016573827580668448;0.0;0.0;0.0;0.11675233626282992;0.0;0.012411965045110903;0.0
2698;Très déçue : Il fait de longs cils MAIS également des chutes toute la journée qui font des yeux de panda. Je ne recommande pas...;0.059217983649499914;0.0013953846006353958;0.0020696227283644956;0.0;0.0;0.00038155404117021273;0.00020176128348707207;0.0;0.031941030243658346;0.000777519550075018
2699;je l'utilise régulièrement depuis longtemps.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1371827114845779;0.0
2700;"La couvrance des cheveux blancs n'est pas parfaite, notamment au niveau des tempes ou le cheveu est coloré ""en transparence"".";0.00044501698441752336;0.0008512716903598405;0.0006633790640881571;0.00142329170070801;0.0004431667556596027;0.000578145449461201;0.0011479831769978903;0.0007087298969895903;0.01565366068056291;0.0024125315155043656
2701;néanmoins, cela reste un bon produit par rapport aux autres produits similaires de marques différentes.;0.0002312562446981438;0.05870754874263991;0.000360531245097988;0.0;0.0;0.0009668975134810478;0.0014938554204102724;0.0;0.00635622231387869;0.0010078294054864949
2702;Le shampoing colorant éclaircit de deux tons ma base naturelle, adoucit donc ma couleur et l'effet racines n'est pas trop voyant.;0.00021137724978073695;0.0;0.0;8.339312019307769e-05;0.0002577622637421754;0.0012317841804497375;0.0;0.0;0.02321649797416093;0.0008708141051923286
2703;Les cheveux ne sont pas abimés et restent doux, à noter que j'augmente le temps de pause préconisé de cinq bonnes minutes.;0.0;0.0;0.0;0.0;0.0005254576734494437;4.7304652310025385e-05;0.0;0.07199636962387061;0.00941340565703749;0.002034990572513044
2704;La vente par lot de deux sur Amazon est avantageuse;6.584500118086133e-05;0.0026865133356394366;0.0;0.0;5.087916176934949e-05;0.0;0.00039152140634892373;0.0;0.004172051787165345;0.0
2705;Je le mélange a de l’après shampoing et de l'huile d'argan cela évite le dessèchement.. Révèle vraiment les mèches griseset atténue les reflets jaunes. Il fait vraiment son job! je recommande ce vendeur car rapide pas cher et sérieux merci;0.0387765881204763;0.0010884168547017662;0.0005987618568503174;0.0;0.0036685491250653063;0.003243809982664512;0.0010070755311791173;0.0021581915315274677;0.014227666152921207;0.003759470134123494
2706;Très bon produit pour les gris je le recommande vivement ,les cheveux sont souples et brillants,ne.  pas s inquiétait la couleur du produit est violette,ne tâche pas ,rien à redire;0.053446869111048484;0.0;0.0;0.0;0.0;0.0001410473761828659;0.00021384415747718343;0.006819528203995598;0.027921810585550717;0.0023722279563411336
2707;Résultat satisfaisant et rapide dès le 1er tube. Pourvu que la qualité ne change pas. Beaucoup mieux que Grecian 2000.;0.0016441757051312328;0.00178636942090829;0.0;0.0;0.006076090766384887;0.001582995888393293;0.07394592252053138;0.0;0.024680678696459114;0.0018201748162034162
2708;Sa n'a rien changé a mes cheveux l'huile extraordinaire de loreal est 10 fois mieux...;0.0005898877160507779;0.000141206868209313;0.0012986800897317608;0.0;0.0005295771718348493;0.0014588492545275433;0.002405809729034622;0.004480321409666429;0.011005352513020582;0.0
2709;aucun changement c'est comme si je ne mettais rien;0.0;0.0;0.00010825024596000922;0.00022612577775832889;0.0;0.0;6.966898719944963e-05;0.0;0.0016479500758536316;0.0
2710;Je connaissais ce produit, mais le prix me rebuttais. Là, je suis ravie du rapport qualité prix. Il est génial pour les cheveux colorés.;0.0008706922951669028;0.11956247574715848;0.0;0.0;0.0;0.001151374369814137;0.0008737317230945399;0.0005230422915918593;0.006317008082107324;0.0016498246665901705
2711;Je n'ai pas reçu la BB cream. Mais la Blur cream ce qui n'est pas du tout ce que j'ai voulu commandé.;0.00012807416063281949;0.0002481254946754264;0.0;0.0019099887487412776;0.006234537644948689;0.00023531557940057243;8.117621520571703e-05;0.0;0.014457517212499922;0.0
2712;Pour information la Blur est un primer, pas du tout une crème teinté. Elle a pour but de flouté les imperfections et les rendre moins visibles avant d'appliquer votre fond de teint ou crème teintée.;0.0001870485883429176;0.0;0.0;0.013284475703341521;0.0;0.0;0.0;0.0;0.021199145710430942;0.0
2713;Je vais procéder au retour dans les plus bref délais.;0.0005106030094338448;0.0004528447173699897;0.0;0.0001437989163376151;0.0016813419301957865;4.96945927920757e-05;0.00044362342181808575;0.00017692213211202123;0.003134931864534123;0.0015805447422589387
2714;D'après les commentaires, je peux voir que je n'ai pas été la seule à recevoir le mauvais produit. Vendeur non recommandé donc...;0.07606910484583279;0.001697143274174796;0.001396901549859954;0.0;0.007697335967701647;0.0;0.0002583569551102054;0.0;0.024374541770822288;0.0007262314843513956
2715;Aprés avoir vu,regardé et entendu maintes avis,vidéos et commentaires,me suis donc décidée à le commander et j’ai bien fait!!Laisse une peau lisse pour une application facile du FDT qui vient Aprés!!Laisse une peau douce telle une peau de bébé!!;0.0;0.0;0.0;0.13159128512935298;8.550327848138485e-05;0.0;0.0;0.044862577669847574;0.017010519376114128;0.0003151959063030789
2716;J'adore cette marque et cet eye liner bien noir avec un tracé comme on le souhaite et facile à  appliquer je le recommande vivement je utilise que cette gamme;0.004421254834641266;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10861417260594973;0.0
2717;Cette crème L'Oréal est plus efficace que les autres je vous conseille acheter et après une semaine vous voir là différence;0.0;0.0017215093085661177;0.00045237421853490633;0.0;0.0;0.0012675192631449732;0.002975674912963727;0.0;0.0452424669967901;0.1410541578298502
2718;Ce masque est tout simplement magique! le top!!;0.0;0.0005023613625966146;3.5570241690374535e-05;0.0;0.0;0.0;0.0013896639789001128;0.005712154971938097;0.03228480004757718;0.0009527606810230067
2719;Aillant fait beaucoup de décoloration ces temps ci cheveux sec abîmé;0.0006321129101350137;0.0;0.0;0.0065310917994614495;0.0004116500604876203;0.0;0.0007226729353679444;0.0;0.03706232915273777;0.0009712036924748357
2720;Bon ce ne les a pas réparé complètement car trop abîmé mais ca leur fait un soin énorme ! Je recommande sans problème ce produit à alterner juste de temps en temps avec autre ! Merci!!;0.0013340337287851662;0.0;0.0;0.0009196721396811083;0.0016122406917465418;0.0019335425546832697;0.0004805331399808182;0.001132380956949399;0.029426032771477303;0.005157688322992068
2721;très contente de mon achat j adore ce masque rend mes cheveux très doux sent super bon moi je met 2 noisettes sur toute la longueurs je laisse reposé 10 minute ensuite je rince résultat mes cheveux sont d une douceurs et une brillance je kiff je ne suis pas déçu;0.0004756831258228692;0.000124514951807961;0.0014415528327652138;0.002486572031913886;0.0023414350365459414;0.0034411159163188166;0.0008134376403200372;0.05873376224321266;0.04554083973167888;0.002369872280775874
2722;Recu un peut casser sur le dessus... mais sinon il est très bien pour neutralisé les cheveux gris , même blond pour éviter que ça vire au roux;0.00032046742526612495;0.0;0.0;0.0;0.0;0.0006294891715397929;0.0006825695251661766;0.00020948284919312574;0.019106422157232232;0.00417395554921767
2723;J'avais le primer de cher kiko que j'aimais pas du tout tellement il collait j'ai donc tester celui ci et j'ai vraiment adoré couleur transparent facile à appliquer laisse une peau super douce aide bien l'application du fond de teint je mets le fond de teint infaillible 24h mat cela tien toute la journée et je ne brille pas;3.286334398381482e-05;0.0;0.0;0.06681458650755367;0.0;0.0;0.0;0.04432568842677139;0.059911963397067586;0.0
2724;Port de gants recommandé, coloration du tour des ongles;0.05862942457829657;8.416939227422186e-06;0.0;1.905750316548169e-05;0.0;0.0;0.0013829830306136854;0.0;0.001878012667178718;0.0006138045334491479
2725;Il me semble assez efficace;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.405142029936245
2726;Dommage qu'il n'y ai pas la pompe vendue avec car compliqué pour se servir;3.525127002774906e-05;0.00048153715795196415;0.002261902580828152;0.0;0.0;4.9449265011618783e-05;0.0007838906468757705;0.0;0.01582924415352648;0.0021115090382245027
2727;Je l'utilise pour blanchir mes cheveux gris. Le gris est effectivement plus lumineux, mais le cheveu devient assez rêche. Je ne le laisse pourtant pas agir très longtemps (1 mn).Par contre, pas de teinte bleue ou rose comme on me l'avait laissé craindre ... !;0.00021150961390915463;0.0;0.0;0.007734622437574222;0.0;0.003479714845649608;0.000943820870921908;0.0010744320436652545;0.027860434116462208;0.0034836589992236146
2728;Reçu tardivement mais reçu conforme;0.0;0.0;0.0;0.0;0.15409476419631593;0.0;0.0005795534815543653;0.0;0.017420633072076672;0.0
2729;Je l'utilise une à deux fois par semaine, mélangé à mon shampoing habituel (pour ne pas trop dessécher mes cheveux) pour éviter les reflets jaunes dans mon blond. C'est un produit ultra efficace, et utilisé ainsi il dure très longtemps.;0.0;0.0;0.0;0.0;0.0;0.00493816149152483;0.0;0.0;0.08712901674737959;0.09745027889710774
2730;Excellent produit plutôt efficace, j'en suis satisfaite, je vous le recommande :;0.1365829607927674;0.0;0.0;0.0;0.0;0.20243306286690266;0.0;0.0;0.0;0.24740240325083077
2731;Il faut bien dé jaunir, et le touché du cheveu est agréable.;0.0;0.0;0.0006347210297271955;0.0;0.0;0.0;0.0001549701401171987;0.0017216166299725251;0.019763902048704766;0.0019401481047736807
2732;Produit conforme. Je l'ai racheté après des années et c'est toujours la même texture et la même facilité d'utilisation.;0.0;0.0;0.014111471244873029;0.010147161110479131;0.1026251323887623;5.9286889937777653e-05;0.0;0.004357336192683075;0.03577666891122703;0.0013477533803816803
2733;très déçue par ce produit tant vanté dans toutes les publicités. Je vous invite à ne pas dépenser votre argent !;0.0002815799586093143;0.0002593231809296743;0.0009224697923024403;8.56380217655386e-05;0.0;1.0063059689355743e-05;0.00034342950359040345;0.0;0.004822818391631349;0.00038252238877321273
2734;Texture bizarre, teinte grise, rien a voir à mon l'oreal nude magique habituel !!!;0.000602158001701492;0.0004939204003253298;0.011999462466601682;0.015639087797226767;0.0;4.479785424602799e-05;0.0;0.0;0.028703239454937413;0.00010146228287283255
2735;J'achetais l'ancien modèle qui lui était SUPER.;0.00015095971966093156;0.0005079686050160313;2.657912046582508e-05;0.000591914985341619;0.0;0.00011452596722670587;0.0005586922146609418;7.96265525453793e-05;0.0027294322790300126;0.0
2736;J'aurais pu le renvoyer je l'aurai fait :(;0.00012159672555256767;0.0004334567275547529;0.0;0.00026954785586368724;0.0;0.0004340609195886832;0.0;0.0;0.0007496143205508647;0.0
2737;Cette crème est très agréable, sa couleur rosée donne un réel effet bonne mine et elle est bien absorbée par la peau mature avec un ressenti agréable d'hydratation, sans lourdeur ni effet collant;0.0;0.0;0.0;0.06354226578626254;0.0;0.0011143006014071321;0.0;0.0;0.017952225722918633;0.0
2738;Son parfum est on ne peut plus discret, ce qui me convient parfaitement et son prix est très satisfaisant;0.0;0.057893625273712675;0.0018785756047660156;0.006036012835895556;0.0007868749258596153;0.0;0.0;0.0;0.012274432532364954;0.0
2739;Pour l'effet anti relâchement, je ne suis pas convaincue mais pas plus ni moins qu'une autre marque plus onéreuse même à long terme;0.0001737410415250928;0.0019374162547022514;0.0009509334101345771;0.0009424598645385466;0.0;0.0011010081332739395;0.00026430986938416037;0.0;0.01976015752468029;0.0010838386730477976
2740;Par contre, j'aurai apprécié que sa composition soit moins chimiquement chargée;0.0;0.0006647327734309597;0.0001481011582192079;3.887633688756918e-05;0.0;0.00013615025325112225;0.0;0.0;0.0008358498372897932;0.0
2741;FL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2742;Bonjour, je suis déçue par ce produit, il laisse les cheveux rêches après le rinçage ! Pas d'effet reparateur contrairement au shampoing dont l'effet bénéfique est immédiat! Je ne recommande pas;0.04764909851481389;3.11001990530221e-05;0.0005746167192495094;2.1540109839051148e-05;0.0;0.0;0.00022491868415385288;0.0;0.006728664419348448;0.0
2743;J'adore ce soin! Il ne graisse pas les cheveux et les laisse brillants et doux. Le temps de pose est un peu long mais l'effet est là.;0.00047579826869932385;0.0;0.0;0.0016137454918325443;0.0;0.0002954907260531889;0.0013423146273743344;0.08542345466874537;0.03589344976432134;0.005870461315510237
2744;Trop chère;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2745;Mais bon produit;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2746;Rien;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2747;Shampoing de bonne qualité qui marche à merveille reveil l'éclat du blond eclaircis meme celui ci , et évite le jaunissement aspect jaune pisse je dirait du blond. Il fait son job!!!! Prix correct mais en magazin vous trouverai au même prix voir moins . Aller vérifier avant achat .;0.00046993510949935256;0.05245718962162328;8.274275505538485e-05;0.0003045776197683996;0.0008759237102047424;0.004942378793680979;0.04572039815288437;0.0;0.027432538620556814;0.005237328038491977
2748;Shampoing professionnel de bonne qualité. Bluffant sur es mèches, il rend très beau le blond mais assèche grandement les cheveux, prévoir un masque!!!;0.0008997913187627823;0.0;0.0;0.0;0.0;0.0005255616829659512;0.08539195618048304;0.0029116695830062583;0.04066556071501629;0.0068029215333434805
2749;Ce produit est efficace, je l’utilise depuis maintenant 2 mois et ma couleur est impeccable, il prend soin de ma couleur au fil des lavages.;0.00029147647910697625;0.0010100084994929008;0.0;0.0;0.0;0.0064332594486105074;9.465406848250078e-05;5.171047668738892e-05;0.061061260358395784;0.10023502428057125
2750;La texture est très agréable et l'odeur sent très bon.;0.0;0.0;0.2685480841533368;0.017499665754072666;0.0;0.0;0.0;0.0;0.018233778247574262;0.0
2751;Le shampoing se rince facilement, pas besoin de laisser couler l'eau pendant des heures.;0.0008978961731396132;0.00014851040230024441;9.496523189834972e-06;0.00019743835823715;0.0008427038579537293;0.0010493309872635866;0.0005594878313472164;0.0019769191478628094;0.018565980688517517;0.0
2752;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2753;Malheureusement, ce shampoing a tout de même quelques défauts, il ne mousse pas assez, on a tendance à en remettre pour que ça mousse et du coup je pense que c'est trop de produit au final et il manque une pompe pour prélever le produit car la bouteille est grande et du coup, ce n’est pas pratique du tout, obligée de remplir une vieille bouteille de shampoing plus petite pour que ce soit plus pratique.;9.219177953356281e-05;0.0037794513327310173;0.0036668634577357467;8.24045943590759e-05;0.0;0.0;0.0012099999902495222;0.0;0.03009372967109153;0.00038498415234180226
2754;Mon mari l'utilise depuis plus d'un an.;0.0;3.856369963831019e-05;0.0002460305067361736;0.0;0.0;0.010237191902338605;0.0003163480669278054;0.000987908827179538;0.04192362704704801;0.0
2755;Super facile d'utilisation et rendu parfait qui ne vire pas au roux.;0.0;0.0;0.0;0.0;0.00025360302990144236;0.0;0.0;0.0057406579161153925;0.07196285354702532;0.000456782204946694
2756;Couleur absolument naturelle.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0763900162457667;0.0
2757;Conforme à les attentes;0.0;0.0;0.0;0.0;0.3405901713273479;0.0;0.0;0.0;0.0;0.0
2758;connaissant le produit je le recommande  à chaque fois pour nourrir les cheveux;0.11802896216422218;0.0;0.00015201409324238624;0.0;0.0003188057815862401;0.0007877348597803889;0.0;0.007000737573036077;0.013181149239052298;0.0
2759;ce flacon dure longtemps  vu qu îl ne faut pas en mettre beaucoup;0.0003356030195228238;0.002848346347927554;0.007105722272320021;0.0;0.0;0.0;0.00010829220395813975;0.0;0.062150139226306994;0.004749792099538149
2760;Produit parfait pour cheveux secs et abîmés c est un très bon produit professionnel. Je le recommande pour un soin complet;0.07925316477791891;0.00012377197197317158;0.0;0.007040812345657756;0.0;0.00028061342470919883;0.0049903268020969616;0.003065839783191598;0.04129650175681917;0.005604218273297444
2761;vraiment nul !!! pas d'autre commentaire .;0.0003732051741349573;0.0;0.0;0.0;0.0004374183295587636;0.0;0.0;0.00054765205941568;0.00586784444853479;0.0
2762;Fond de teint parfait unifi le teint . S'applique très bien ne fait pas de tâche orange pourtant j'ai une peau claire.;0.000522710709626276;0.0;0.0;0.08892211129671125;0.0;0.0;0.0;0.0;0.01632464744445056;0.0
2763;Allonge bien les cils, ne fait pas de paquets et pas besoin de recharger la brosse pour faire les 2 yeux;0.0006606482274473453;0.00039326405503871474;0.0;0.0;0.0;0.0007864312414036961;0.0002531813886085373;3.8474589122996715e-05;0.0191555520877184;0.0
2764;Super masque qui rend les cheveux très doux et qui sent très bon!! Efficace dés la première utilisation. Je recommande ce produit sans hésiter;0.08675077990882465;4.4239916063789455e-05;0.0;0.0;0.0;0.0;0.0010019522211386007;0.12993918422997325;0.03610382600782062;0.161382018823876
2765;Produit très efficace pour les cheveux sec et abimés en laissant bien posé 5minutes. Cheveux super doux, brillant et souples.;0.0009614683775433506;0.0;0.0;0.004463174096620961;0.0;0.0;0.00025637209118760623;0.10895861816087314;0.022636619919733918;0.13319471551824735
2766;Bien, dommage qu’il n’y ai pas de bouchon parce que ça coule quand on le met dans une poche pour l’amener avec nous.;0.00023001376977560968;0.0;0.0009173008685386729;0.0;0.0;0.0;0.001262956973441785;0.0;0.019232004752295813;0.0
2767;Ce soin est juste parfait quand je pense à ce que j’achète à prix fou chez ma coiffeuse et qui ne me donné pas la moitier du résultat quand utilisant celui ci . J’en suis fan et je l’ai deja recommandé à ma famille et à beaucoup de mes amies elles ont toutes étaient très satisfit site de ce soin et on le commandes toutes sur Amazon merci il est parfait;0.036801410757736255;0.029283255076042996;0.0;0.00223943882430936;0.0030990789133506476;0.0011995113074311447;0.0006044319325906616;0.0004888362481396142;0.030982861457947822;0.003974559729579512
2768;Parfait ! Livraison rapide et prime.;0.0051169546585144955;0.006559021591751348;0.0;0.0;0.019910817498984774;0.006143053016247402;0.0;0.0015037836826934147;0.004545530053916231;0.0037385933993648738
2769;Tester qu’une fois à voir sur la durée;3.557342932449667e-05;0.0011914808288715935;0.0020597087574761802;0.0;0.00013215171246684217;0.00043808153437973924;1.1565664814604428e-05;0.0;0.021029781188568106;0.0014017981540885478
2770;depuis que je l'utilise maintenant plus de 15 jours, je n'ai pas noté d'amélioration ou de dégradation : pas de densification de cheveux. Il faut peut etre attendre encore un peu ?!;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07249260790922632;0.0
2771;Très bon produit pour cheveux colorés, il mousse suffisamment, l’odeur est agréable, une noisette suffit, personnellement je fais toujours 2 shampoings.;4.046255963920992e-05;0.0003262201582114062;0.07390650637527815;0.0;0.00019723636803561497;0.0006935858992182525;0.0;0.0;0.006940899149242427;4.8727626129510106e-05
2772;Les cheveux se démêlent bien après utilisation, je recommande.;0.12116083079577808;0.0;0.0;0.0005620781513422612;0.0006452325744637539;0.0;0.0;0.014813412263626575;0.03624987779523886;0.005785903436124502
2773;J'utilise d'habitude une bb cream korean mais l'ayant fini et le temps de m'en racheter une autre jai du me trouver un remplacent.;0.00023187825353441344;0.001378839725659506;0.0;0.0020243357749852014;0.00022743624059580716;0.005133072928801044;0.0;0.0007481895566417156;0.029427330167237826;0.0011588703615634643
2774;La L'Oréal BB Cream n'est pas très recouvrante mais ayant une peau normale, fragile et sensible c'est celle qui ne me fait pas de boutons. Elle unifie bien le teint pour un maquillage nude et parfait pour une utilisation quotidienne.;0.00022629564023542493;0.0;0.0;0.06677866386269411;0.00022173473020287442;7.419784353482762e-05;0.0019431666951657087;0.0023912369659723678;0.022880165458388453;0.001221434426496415
2775;Shampoing commande a un bon.orix et malgré l.ancien packaging sur la.photo j ai recu le nouveau.produit nouvelle version. Je reclmmande;0.00033154148773900264;0.0005527646037415362;0.000891595191337586;0.0004245576513667569;0.006238276242706705;0.0006838833810870268;0.0005937844367063462;0.0004133215353003954;0.005676959704779854;0.0
2776;"Ce n'est pas un produit de marque à part le nom mais le produit en lui même BOF BOF, je pensais que la couleur ""rose"" de la crème donnerait de l'éclat à ma peau mais aucun effet c'est du Bluf mais pas Blufflant";0.0;0.0007023532173230235;0.0;0.06254948170430004;0.0;0.0009766826500111467;0.0;0.0;0.02510475914926158;0.0
2777;Super produit et pour un prix  très attractif par rapport au magasin (coiffeur ).la pâte est vraiment bien et elle ne laisse aucune trace dans mes cheveux.;0.0;0.09614185691656646;0.0;0.0;0.0;0.0;0.0007448383352345359;0.0;0.010425411628820559;0.0
2778;Redonne vraiment de la blancheur aux mèches blonde.;0.001175764596446913;0.0;0.0;0.0;0.0;0.0006202756137422876;0.00031327116832946544;0.0;0.023229583474477133;0.0027830464873838563
2779;je connais ce produit et il est parfait pour les cheveux gris et evite le jaunissement des cheveux;0.0;0.00010776229156411903;0.0;0.0;0.0;0.0;0.0010394286655830396;0.0;0.013892465037364795;0.0033305288198584664
2780;essayez-le vous verrez;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.67321532094428e-57
2781;J’ai eu l’occasion de tester et de combiner 3 produits de cette gamme.;0.0013624204598271779;0.0;9.986604238170308e-05;0.0;0.0;7.820568128437475e-05;0.00029176110485018265;0.002024685839388247;0.014024027824201755;0.0009122557341061357
2782;Et le masque a été un vrai coup de coeur, un masque qui répare vraiment et en profondeur (j’ai fait une grosse bêtise capillaire il y a quelque temps, elle ne se voit presque plus en un mois !);2.8062841319474635e-05;0.0017854998800046092;0.001029341520688022;0.0;0.0;0.00048809181634338987;0.0011736096537055332;0.0070943708738284835;0.04868059236054466;0.002792167152310777
2783;Petite astuce, je l’utilise en masque classique une à deux fois par semaine, et quand j’ai plus de temps je l’utilise en masque avant shampoing que je laisse poser plusieurs heures.;0.0;0.004173858414088976;0.0;0.0;0.0;0.008919968262812177;0.0009047716659836303;0.007336150449936474;0.07597716639855148;0.006013636683599361
2784;A combiner avec les autres soins de la gamme pour encore plus d’efficacité.;0.0017226991392075453;0.0005495365709927587;0.0;0.001133530471490931;0.0;0.0;0.0010184551265364995;0.0030987393056299407;0.02508856740811706;0.0033472163820427556
2785;A savoir que le format est désormais passé à 300ml, ce qui est top !;3.936784528906748e-05;0.0011964233187478316;0.0003999170825606297;0.0;0.0003046204294103641;0.0002487991950305878;0.0009204997502128153;1.4792360120396455e-05;0.015105862485571749;0.0041246120507554915
