;documents;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
2980;Parfait pr cheveux secs.je vais commander le shampooing qui va avec je me demande par contre si c'est normal qu'il y ait pas un upercule quand on ouvre le pot .....;0.0;8.389142201398842e-06;0.0;0.0;0.0;0.0;0.00018108956200984117;0.0;0.0002772975802377384;0.0;0.0;0.0007616255195517404;0.0;0.0;0.0;0.0;0.1147469235104161;0.028689200605382402;0.0003044817138254373;0.0021782409465639506
2981;Le mascara tient bien et fait de très beaux cils. Un bémol cependant sur la durée de vie assez courte car il sèche vite, devient pâteux ce qui encrasse les bords du tube. Dommage..;0.0;0.0;6.0207660022566545e-06;0.0;5.990883094738047e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01586529024572207;0.09612424520103803;0.0;0.0;0.08129952257746596
2982;Ce masque est magique pour retrouver une texture de cheveux de sirène mais il est bourré de silicones, qui sont très agressifs pour les cheveux, surtout si vous utilisez un sèche-cheveux ou lisseur chauffant.;2.3267009129819086e-06;0.0;4.1586900470722074e-05;0.0;0.0;0.0;0.0006071805395266731;0.0;0.0;0.0;0.00012272052475098162;0.00040203366668272226;0.07672687443563546;0.0690087111037036;0.0;0.0;0.00042201305401454555;0.0;0.000637158663856773;0.0
2983;Comptez un mois pour éliminer le silicone de vos cheveux si vous souhaitez les teindre ou décolorer.;0.0;3.774659976548603e-05;0.0;0.0004064027161199681;0.0;0.00023498931052232284;5.407009355847905e-05;0.0005866560525429041;0.0;0.0;0.0004874454726075995;0.0;0.0007201758864985233;0.0;0.0012979533611334605;0.0;0.0;0.0005295426299164787;0.016797671216825377;0.0047147849594684895
2984;Produit conforme;0.0;0.0;0.0;0.0;0.2965285156234174;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2985;Ou lala je le met 2 couches il est au top je prendrais que celui là maintenant;0.0004564806641997948;0.00021598439292722457;0.0;0.0;0.0;0.0010029336570585503;0.0014672031645465628;3.376046686150988e-05;0.0;0.00013521688478422878;0.0002083824956633138;0.0;0.0;0.0065404865583406115;0.014101394737756385;0.0025337480140201355;0.0028057074175131085;0.0002515661920536336;0.0021522099670364275;0.04604235184541775
2986;Contrairement au gel, la pâte ne colle pas et ne fait pas de dépôt blanc en fin de journée. Elle est également très facile à utiliser. Je recommande ce produit.;0.0001906746365357581;0.0;0.0;0.0;0.0;0.0;0.00016579009414910274;0.0;0.09041204386790791;0.0037113811618095854;0.007170472345753989;0.0;0.0;0.0;0.08980807238903657;0.0;0.0;0.0;0.0;0.08023572256960429
2987;Génial, j’avais peur de me tromper en prenant médium / matte j’ai  bien fait de prendre cette couleur pour une fois le produit tient presque toutes ses promesses je ne peux pas dire ‘’ toutes ‘’ car je viens de le recevoir et de l’applisuer a l’instant donc niveau hydratation !!! No comment je reviendrai pour complémenter mon opinion en attendant je recommande ce produit à 100% il unifie le teint tout en masquant les imperfections et rapport qualité /Prix c’rdt Le top je le recommande pour toutes celles qui recherche un teint flawess;0.04959300728472156;0.030805405212710434;0.0;0.0020383590915996684;0.0;0.00026044729514608403;0.032711622142872286;0.0;0.0;0.0;0.04228924150319149;0.0;0.0;0.0;0.0;0.0;0.0;0.0411881111831391;0.0;0.0787480859533324
2988;produit reçu dans les délais.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16773753466157948;0.0;0.0
2989;Efficace;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4186872421221502;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2990;le seul bémol est l'embout applicateur qui n'est pas très pratique et le flacon verre qui peut se briser lors de déplacements.;0.0;0.0;0.00018834219128515181;0.0;0.0;0.00023697103859259404;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13581164716023084;0.002646399557205107;0.0;0.0;0.0
2991;Ayant les cheveux très secs, j'ai essayé de nombreux produits, dont des produits L'Oréal. Celui-ci est vraiment performant, associé à l'après shampoing lipidium. Le seul bémol est le prix qui demeure un peu élevé, au vu de la contenance du flacon.;0.0;0.03380820284051453;0.0010597851209001353;0.0;0.0;0.0015229032191137987;0.0014597306943697746;0.0;0.00042352619296284386;0.0014456378892955795;0.0;0.00016389217389800297;0.005960872152739535;0.00537124329990352;0.0;0.03642920997238374;0.09337658140332909;0.011574246168705908;0.0;0.012688856913046758
2992;J'aime beaucoup ce produit, le brumisateur est très fin, son odeur est un peu chimique mais le spray est très efficace;0.00027240919488800795;0.0;0.08715155615582502;0.0;0.0;0.0;0.0;0.0;0.0;0.12418365392190255;0.0;0.0;0.0;0.0;0.0;0.0;0.0001712442063119804;0.0;0.0;0.013577115822214502
2993;Très bonne pâte, effet assez naturel, fixe bien sans coller. Effet légèrement mouillé qui s’estompe petit à petit. Je recommande!;0.0;0.006874250435562209;0.0;0.0;0.0;0.000909446025081132;0.0;0.0;0.0032249011730677937;0.0;0.0;0.0;0.0007256058746437657;0.005617818482963047;0.001208332940137527;0.020331231763250066;0.0;0.0;6.634557506071726e-05;0.048060249559789596
2994;ce soins correspond à mes attente... sauf que pour ma fille et moi ce masque nous grattes le cuir chevelu ! aprés utilisation .;0.00030925261137633767;0.0;0.0;0.00028279985562056564;0.0557319548582107;0.0;1.7182020401106703e-05;0.0009474436287233164;0.0;0.002818587979887106;0.0;0.0;0.00012406231658863148;0.10899094438618886;0.05398272549590761;0.006884217225886705;0.002193266281474275;0.0;0.0;0.0
2995;J'ai les cheveux secs du au couleur, avec beaucoup de frisottis, j'ai testé ce shampoing et j'aime la douceur de mes cheveux après le shampoing.;0.0;0.0;0.0;0.0014797136398929395;0.0;0.0;0.0;0.0;0.0;0.0;0.12464510944671124;0.0;0.0;0.0;0.0;0.0;0.14301822699335934;0.0;0.0;0.0
2996;La livraison en abonnement est parfaite rien à dire.;0.0;0.0;0.00029469179022678;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1537161349895909;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2997;J'ai commander ce produit car ma coiffeuse me la conseiller pour entretenir mes mèches blondes.;0.0015814732863419694;0.001356678401054973;0.0;0.0007698522084534948;0.0;0.00021560227558148888;0.0004077332150627418;0.0;0.008727854171699585;0.0004446800288670262;0.01613431981540095;0.005216802323372889;0.0006862465435885548;0.005585532232171355;0.0;0.0;0.001023917119828941;0.029336296410645765;0.019349728649862372;0.0
2998;Du coup super, a utiliser sur cheveux humide, avec un peigne a dent large laisser poser 5 a 10 min puis bien rincer sinon vous risquer avoir des tâche de bleu sur le crâne;0.0;0.0;0.0;0.0004653013700550762;0.0;0.0;6.686940534597614e-06;0.00094844592449671;0.06435666776103517;0.0028768808374781984;0.004143109321425344;0.0;0.0;0.008318798675845798;0.0026141307545884205;0.004142195071307144;0.001405084886183322;0.0;0.0;0.002874477067879854
2999;Il rend les cheveux très doux car il répare et soigne en même temps qu'il neutralise le jaune des mèche;2.2351403933551236e-05;0.0;0.00016051077427959106;0.0;0.0;0.0011068085386679283;0.0;0.09187485232850229;0.004143491278707928;0.003667355904747531;0.0038677557243923235;0.013020754810498058;0.0034827694281162436;0.004088913761448211;0.0;0.0;0.002872340292098795;0.015984531152028907;0.0;0.007164781529946124
3000;"Produit professionnels pour enlever le côté "" jaune "" des mèches blondes ( mon utilisation a moi ). Tres bien fonctionne très bien attenue le jaune mais attention a bien rincer sinon gare aux cheveux ou reflets violets";0.0009234183236098114;0.0;3.987141100056759e-05;1.8674034306436833e-05;0.0;0.0012316842422144527;0.0018523009842418695;0.0023445798156710804;0.008271284106902957;0.005945084287471797;0.022852517633637638;0.004227929313319758;0.0003162978970359769;0.008086525944380814;0.0427670755350955;0.010426645078611152;0.002103183198046583;0.0032456257752163627;0.00617438518328587;0.0
3001;J'utilise cette pote depuis plusieurs mois acheter chez le coiffeur je l'achète désormais sur amazone car beaucoup moins cher.;0.0;0.0015699865215490691;0.0;0.0;0.0;0.0005205711305437776;0.00037379179056631846;0.0001607884590627794;0.0;0.0;0.0;0.00034016138382001766;0.0009458954215632153;0.0;0.0;0.0017617875302212889;0.0;0.007864586229900288;0.17547782296877923;0.0
3002;Le +  fixe parfaitement toute la journée  même après plusieurs passages de main dans les cheveux.;0.0;0.0;0.0008934722636974075;0.0;0.0004782377226805513;0.0;0.0;0.0;0.0007893158370149351;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0023534476371103266;0.1092643472112498
3003;Pas de résidus blanc dans les cheveux.;0.0010495242125540788;0.0004911459345919947;0.0;0.0;1.2955461799386377e-05;0.0;0.0017660974142385036;0.0005516810797630468;0.006227378637508583;0.006088886832513356;0.025228168788861537;0.0;0.000709196732515848;0.0;0.002019501040842408;0.0;0.002042928257596044;0.0010480979586642257;0.005640626940268425;0.0
3004;Sur retire très facilement sous la douche.;0.0004695375523816357;0.0;0.0;0.004085619275078734;0.0;0.0;0.0005191593829457682;0.0008987810371027639;0.0009299441499159966;0.0;0.0;0.0;0.007550878424763513;0.000136897144899054;0.0026766595450796443;0.0;0.002056006932403109;0.0;0.0005126173118306674;0.014993204202395452
3005;Le - : aucun;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3006;C'est un produit miracle !! J'avais les cheveux morts à cause des colo et des décolorations. C'est la première fois que j'ai essayé ce masque. Il est géniale. Mes cheveux revivent, respirent, sont soyeux. Je ne m'en passerai plus. 100% RECOMMANDE;0.04039070822901811;0.0;0.0004976193763317941;0.0;0.0;0.001002180734408601;0.00027531185480380915;0.006154895919784519;0.0;0.0008536996728760991;0.00020075503143913255;0.0004607345523506773;0.0009079078755556977;0.07786319334878236;0.00040111902712451614;0.0012563357218590245;0.0060375555141850955;0.00683537518155053;0.005855312136656619;1.5546813152998356e-05
3007;évite le jaunissement des cheveux ,seche un peu les cheveux mais j ai acheter soins capillaire uniq one les deux se complète pour mes mèches parfait a recommander;0.04707779428812531;0.00039257934087109843;0.0;0.001503939665723946;0.0;8.21585615090887e-06;0.0005946585649393857;0.0014018184098635058;0.007491374857487403;0.003534982426896882;0.012383703369857623;0.0016684614315159228;0.0;0.013737711386014914;0.0018936550115885625;0.004004625914280182;0.006359729211916051;0.005580891924909653;0.01468254810589084;0.0001353803332681471
3008;Parfait sur cheveux châtains / châtains clairs... Le produit est efficace et de qualité professionnelle. Les mèches ressortent blond blé / blond platine. Parfait;0.0013024960221465689;0.0;0.0;0.0012567279850055828;0.0;0.0011874997447531026;0.05385784584519518;0.0005588464067487423;0.008109990358895586;0.07982855390671681;0.03441154264687763;0.0023232972367582387;0.0;0.007313882269502288;0.0;0.0;0.0;0.0014452223944070326;0.008825560837467761;0.0
3009;très bon produit reçu hier  merci;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17665190125110622;0.0;0.0
3010;Ce shampoing est génial, il convient parfaitement aux cheveux sur-colorés comme les miens. Ils retrouvent de la douceur sans pour autant graisser, c'est niquel!;0.0008543518063185386;0.0005526865927539091;0.0015524344630277731;0.003702787975666193;0.00043161184395361444;0.0009810412047921695;0.0010308332087763659;0.0038973512564430624;0.0;0.0;0.010685517387382102;0.0012396619009007;0.0009381294973241911;0.005272685051372569;0.0;0.0034452536829626436;0.006879456123886378;0.0025604672769096665;0.013680983415207983;0.017962228514478557
3011;Petit problème lors de la première commande mais vendeur très réactif.;0.001458793545308196;0.0043309815085731595;0.0;0.001729434824145589;0.0024572613883258885;0.0005977766953910667;0.0;0.00013725443007665968;0.0007915161140392365;0.0;0.0;0.005436911062369098;0.0;0.002937109152251259;0.0;0.01593318193956788;0.0;0.02642707282212197;0.00020837460936067888;0.02439122642137665
3012;Je recommande cet article.;0.28678730519968787;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3013;Bon;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3014;Produit qui déjaunit bien;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3015;"Utilisatrice fidèle depuis des années, je poursuis ce petit traitement ""thalasso"" sur mes cheveux à chaque shampoing et c'est parfait.";0.0;0.0035825705304990707;0.0;0.0;0.00042115221322535;0.00019135682077247177;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004344911844096627;0.0;0.008987331094276399;0.0;0.0;0.03952507965570005;0.01687037015335398
3016;Mascara à peigne très petit et allonge très bien;5.1555005577402937e-05;0.0053407161621532705;0.0;0.0;0.0;0.0;0.0003425462214616329;0.0;5.491990508067973e-05;0.0;0.0;0.0;0.0002783412202090546;0.004264465198949482;0.0;0.02049611846764287;0.0;0.0;0.0;0.03748355869568039
3017;excellent produit correspondant à mes attentes;0.0;0.0008238065355409946;0.0016475496773302584;3.783826658713178e-05;0.017914506004576027;0.0;0.0;0.0;0.0;0.0;0.020046523736659015;0.00014659616865996797;0.0;0.0;0.0004169259074467749;0.0017491153630274476;0.0;0.001384882077534765;0.0;0.006319224829804529
3018;facile d'utilisation;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015585624308852065;0.0;0.0;0.0;0.0;0.0;0.0;0.4052152349755027;0.006530965784360243;0.0;0.0;0.0;0.0
3019;bon rapport qualité prix;0.0;0.21083048367882212;0.0;0.0;0.0;0.0;0.00013909410446075857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3020;je le recommande;0.28678730519968787;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3021;l'Oréal est une très bonne marque;0.0005174413686440663;0.001856734522927309;0.0008311575236179804;0.0005773116293565128;0.0;0.005116947186740244;0.004574399924194528;0.0;0.0006581633756429911;0.002043957136051761;0.0;0.0;0.0;0.020975063658665426;0.0;0.012056666107136432;0.010491455778530263;0.013257996482297385;0.0006893083707745167;0.01695158423023452
3022;La texture est très agréable à appliquer, la tenue du maquillage est sensiblement meilleure et il laisse bien la peau matte. Ce produit n'est pas une révolution, je ne le rachèterai probablement pas mais je ne regrette pas mon achat.;0.0;0.0008148019016448834;0.0;0.0524050648195975;0.0016692562241934483;0.0036894232521756452;0.0009917499298028236;0.0;0.001901305903367628;0.0;0.005649128940556346;0.0003530928734605051;0.0888104694825463;0.0035699146258127653;0.03156484968931157;0.0;0.002981800539865879;0.003971902116527452;0.0007420681912810654;0.015390832515201264
3023;Shampoing agréable à l'usage, facile à étaler et faire mousser. Parfum hyper agréable. Rend les cheveux doux.;0.0;0.0;7.20553888742738e-05;0.0;0.0;0.0;0.0;0.10019238841670866;0.0;0.0;0.0;0.002026554169137084;0.000245300222497095;0.0;0.11493729572837193;0.00029821939468225217;0.0;0.0;0.0;0.0
3024;J'utilise avec en complément le soin de la même gamme et j'ai vu la différence sur mes cheveux dès le 1er usage!!!;0.0010465913888460846;0.00016752311844503954;0.00013255491901738707;0.00033242512689319806;0.0;0.0;0.0;0.0036756403404080654;0.11549141716979557;0.00545193485970415;0.0;0.007131198022796179;0.007875425400919631;0.02745638641455449;0.0;0.003106997641292374;0.009092303318048408;0.0035240830614254185;0.0;0.02170895179490767
3025;Je recommande!;0.28678730519968787;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3026;L'éternel problème des crèmes réside dans leur composition si complexe qu'il faut des heures de recherches, pour analyser une telle liste de composants. Cette crème ne déroge pas, et certains perturbateurs s'y trouvent. Mais encore faut-il connaitre le dosage et à partir d'où ils sont nocifs. Pas simple pour le quidam, et les marques jouent de cette ignorance.;0.0003517851297815524;0.00023644078262666132;0.0;0.0007934082831798426;0.0;0.00043883206305862674;0.0003391413897901285;0.0003346721106964746;0.0024785424329860795;0.001018490008059709;0.0006964881540333636;0.0024581126130804533;0.0;0.0029548995207511054;0.0034383233221673814;0.0035673212260219733;0.0010519755604923365;0.004487299287208027;0.006117423574416857;0.020701696974965784
3027;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3028;Je vais me limiter à décrire mon ressenti sur cette crème. Celui-ci est bon, elle sort par appui modéré sur le bouchon et s'étale assez bien. Il faut masser pour la faire pénétrer en profondeur. Non grasse, elle donne une sensation de répit au visage. J'en met matin et soir, la peau conserve sa douceur entre les applications. Ce matin, je sens toujours ma peau douce, un résultat plutôt rare. Je suis positif sur le ressenti et les qualité nourrissante de la crème Vitalift 5. Je pourrais en recommander l'application si la composition m’ôtait les doutes sus-évoqués. Il faudra qu'un jour on arrive à une certification obligatoire, on le fait bien pour les moteurs de bagnoles.;0.019583887819009424;0.0;0.001362768919325167;0.0632990916527143;0.0;0.0004174232326402223;0.02644131882089559;0.00031896978666651405;0.0023547697745203025;0.0004339856577814869;0.0033686523714316088;0.0018784431163760976;0.003682698996246753;0.005155623701876676;0.025470331034576625;0.0008161298299429635;0.00518784769870777;0.002288487960388866;0.008129477914701994;0.02999716869117142
3029;Pour des mèches blonde c'est le meilleur produit ..;0.001702658050851697;0.0013267544991025484;0.0;0.0;0.0;0.0011150984405543598;0.00038186411228869927;0.0;0.01581745085134706;0.004726450563172783;0.050251249536609734;0.005088056867569756;0.0;0.025219403371684188;0.0;0.0;0.006811462284164776;0.004781259401230562;0.029400633542499208;0.0
3030;Sa eclairci c'est le top et sa neutralise les reflet un peu roux c'est grandiose;1.656304601038794e-05;0.0;0.0;0.0;0.00025200999717192466;0.00030955548282104626;7.923866071792762e-05;0.00031325652838775394;0.0013319163333761837;0.0005063735809968356;0.003954884637542263;0.001251069319246736;0.00026235461368842545;0.001073286545619678;0.004276623138052322;0.0;0.0012280017943182696;0.0012220043872544716;0.0011726609395230684;0.0
3031;Jvous le recommande;0.0;0.0;0.0;0.0005615518018375217;0.0;0.0;0.0;5.0015646621078345e-05;0.0005914287900966085;0.00039861452316465655;0.0009403513945839821;0.0;0.0;0.0011636782395967678;0.005733902901094002;0.0009155363857945673;0.0;0.0001363273775845645;0.0013313762731898228;0.0012141573906489754
3032;Produit prof Super économique !!;0.0;0.0;8.439346898056614e-05;0.0;0.0;0.00036886126779047296;0.000745104526924837;0.0;0.003357422570002102;0.0006627980344936556;0.0;0.00029961686149791424;0.0030125925305750606;0.0;0.0014492204585423846;0.004000862327791803;0.0;0.0;0.0;0.0
3033;La best des BB cream ! Couvrante juste ce qu'il faut, légère, adapté à mon teint clair. Je recommande ++;0.049769820683906195;0.0;0.0022229447994365275;0.005964950731871479;0.0;0.0007014318745011564;6.54221618232151e-05;0.0007990688454438888;0.0032988209468259215;0.0011772429873935842;0.006821936438013371;0.0;0.0012494185968252773;0.0017413043417591574;0.00043313394712930753;0.0;0.0;0.004418418367891473;0.0;0.03860533656820187
3034;J adore!!! Parfum très agréable et un véritable soin pour cheveux sec, une petite touche après un lissage .;2.4308121676618527e-05;0.0038141743486861585;0.0;0.00012931870600861128;0.0;0.0;0.0;0.0;0.001059846690721883;0.00103190804924528;0.0;0.0;0.0;0.013173856990284045;0.0;0.014805131042433738;0.13506183601628288;0.0;0.0;0.01747015726040825
3035;Je recommande vraiment!;0.28678730519968787;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3036;Positif la chute des cheveux est bien rallentit voir arretee reste a voir pour 1 repousse pas assez de recul pour l'instanti;0.0;0.001106238586823232;0.000461725590750007;0.0;0.0;0.0;0.00025887318450745555;0.0;0.003461512375588543;0.00350062173422672;0.0;0.0029042338122673467;0.011562049748445246;0.001758443802268793;0.0006695926435736322;0.0;0.0;0.005518212412867434;0.0;0.032946193471971634
3037;J'ai reçu ce produit dans une enveloppe à bulles, la boîte était éventrée dessus et dessous avec les tubes qui se baladaient dans l'enveloppe, heureusement aucun dommage pour les produits, mais on n'en était pas loin, voilà pour l'emballage, alors si ce produit vous intéresse il vaut mieux l'acheter en supermarché .;0.0;0.0004353283977182594;0.00018614570340698077;0.0;0.0;0.0;0.00014034230602321768;0.00023607125783006684;0.0015654642316285977;2.661385869053611e-05;3.2954243521178595e-05;0.0;0.0;0.0;1.511575612758971e-05;0.017107688047360136;0.0037133245869930974;0.06771817630003903;0.0048138193376858355;0.004897365140253228
3038;"Le produit lui-même est plutôt efficace, en suivant bien le mode d'emploi, le résultat est probant, étant châtain avec pas mal des cheveux blancs , ceux-ci sont vraiment atténués avec un rendu naturel qui ne fait pas ""teinture"" d'ailleurs aucune réflexion de l'entourage sur une éventuelle coloration . Bon produit .";0.0006795076629974657;2.910708185639295e-05;3.2211862558499866e-05;0.0;0.0005951695700301584;0.0;0.0011847636553827018;0.0;0.004905922446578428;0.07696292200450779;0.012629636780185529;0.0026487209329701957;0.0009420452193661814;0.0;0.010321497659942875;0.0018843135055320555;0.0019489032637242192;0.0;0.01415642675645444;0.0051961845385212185
3039;produit efficace;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4186872421221502;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3040;Excellent masque que je racheté régulièrement. Faire une pause entre deux pots car à la longue, graisse un peu les cheveux mais en cure, il est excellent et réparé mes cheveux décolorés et abîmés;0.0007019000315295355;0.0;0.0;0.0;0.0;0.0005603505178658899;0.0;0.00010888688588880097;0.0008571308439794222;0.0017404037370404887;0.0;0.0013756568034253203;0.0018788515241420192;0.09549363697963509;0.0011375603521571794;0.0;0.005344719142898016;0.0;0.02151262214890071;0.012074715026163193
3041;Nul, ne tient pas du tout les cheveux, un des pires gel que j’ai pu tester. Très désagreable à appliquer.;0.0002135917325870468;0.0;0.0;3.719181570871778e-05;0.0;0.0004685232497745601;0.0;0.0;0.0;0.0;0.0;0.0;0.00025933797295540597;0.008272259777821658;0.06969019838419384;0.0;0.0007990385688076203;0.001170498472520273;0.0;0.0019473086980572054
3042;Je l'achète depuis un moment et là je la trouve trop liquide comme si elle avait été coupé avec de l'eau. Déçue.  Je ne recommanderais plus sur ce site.;0.05400962636707292;0.0017032117047547646;0.0008579570409994241;0.0001363762539966899;0.0011944928879319835;0.0030779752583033467;0.0017199190068828533;0.0;0.006053382022805723;0.0021331038129677555;0.0;0.00040574140757438027;0.000629931354539935;0.002494024498544424;0.0;0.0;0.002653828105274668;0.012823905135585968;0.017549154073298236;0.037075667181489996
3043;C'est juste formidable !! Ça fait neuf mois que je perds mes cheveux du a un choc émotionnel jai tout testé et c'est le seul qui m'a stoppé ma chute !!;0.00024159971317029572;0.0004196475588478271;0.0;0.0;0.0;0.00010258153601079942;0.000177290476055259;0.0009751757530631237;8.991365589967693e-05;0.0018879083310612877;0.0007981979618099991;0.0;0.0009281460309561811;0.0013990046857277727;0.003409785932458992;0.001009733674134544;0.0002793734552539634;7.487149443084058e-05;0.017272551454451883;0.0021831517732547627
3044;Meilleure cire pour cheveux existant sur le marché a mon goût;0.0;0.0013317910932371844;0.0016940898273014099;0.0;0.0;0.0;0.0008132265417606535;0.0;0.010439087195880105;0.0031973991840002053;0.0020751074569884094;0.0;0.0;0.009600353044138138;0.0;0.001787437300691354;0.00435267713959832;0.0029156290318420965;0.012610197507023723;0.010584613455615304
3045;La texture des cheveux est parfaite après utilisation .;0.0;0.0;0.0;0.0;0.0008873254474822945;7.164953142776428e-05;0.0;0.004799024437744957;0.0;0.0012658742404586764;0.0;0.0;0.3119771298043008;0.0;0.13679229617297264;0.014403591419236155;0.0;0.0;0.0;0.0
3046;Reçu rapidement en bon état;0.0;0.0;0.0;0.0009097293083797704;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23847025603541835;0.0;0.0
3047;Tout en 1 parfait, pratique tout dans la même boîte;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010824403491505835;0.0;0.0;0.0;0.0;0.22763382031301801;0.0;0.0;0.0;0.0
3048;On peut tout corriger, rougeur, cerne, petit marque;1.4104991312198777e-05;0.005413450097540104;0.0;0.0;0.0;0.0009643751428134841;0.00043225314159630175;0.0;0.0028473595515966766;0.0;0.0;0.0;0.001302458309199034;0.009560439326345151;0.0;0.01692053402154584;0.003515179513821053;0.0024047473878456684;0.0;0.040770052588481834
3049;nickel le produit a une bonne tenue;0.0001224386852324104;0.000633436982786123;0.0;0.0;0.0007719904595743367;0.0;0.0;0.0;0.0;0.0005046599970443584;0.002678652670684666;0.0017647960366144752;0.0;0.0040126390565310725;0.0;0.00020233399537563333;0.0006035598464759983;0.0;0.0005258533325087005;0.0
3050;Bonne base pour réaliser son maquille;0.00040570009515639095;0.0;0.0;0.0012644836630054882;0.0;0.0;0.0;0.0;0.001121322213021491;0.0;0.0006240098299915699;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009563357393013625;0.008942436320092801
3051;j'ai découvert ce shampoing chez mon coiffeur et je l'utilise depuis des années, protège la couleur et sent très bon;0.0;0.0005975706535234959;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11887620892920815;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2143632590395866;0.0
3052;Très bien pour mon utilisation, n’abîme pas mon cuir chevelu et me permet de faire des coupes bien plus sympa qu'avec du gel. Très bonne marque.;0.0007738480366256816;0.0018554149808059223;0.00044373961442565983;0.0;0.0004911165179987632;0.0012511395298439958;0.00018094398444008875;0.003016993535629828;0.0;0.0022984662307844175;0.0006331439179947549;0.0;0.0007623222737590232;0.008979565315995893;0.059380598153917954;0.011738986460402395;0.011876091729281418;0.0014937165830170747;0.0007839345363355432;0.014320160756228929
3053;J'ai acheté toute la gamme et je suis méga contente! Mes cheveux sont fins, fragiles, ils cassent et je les perds mais après une utilisation, oui oui, une seule,mes cheveux sont doux, brillants, souples, franchement GÉNIAL. Les racines ne sont pas lourdes, les produits facilitent le brushing et pas qu'un peu! Moi qui passait 36 fois avec la brosse+ le fer a lisser apres et bien la après 2 ou 3 passages, la mise en forme etait nikel et nul besoin de fer a lisser. En 15 ans je lai rangé sans l'utiliser!!! J'adore tout simplement ces produits ! Enfin jai trouvé de supers produits après des années d'argent jeté par les fenêtres. Merci l'Oreal !!!;0.0015145219775852129;5.610630695664241e-05;0.000713352784402034;0.0;0.0;0.000932960188614192;0.0;0.03876576533975695;0.04034524260411588;0.0033581200511942407;0.0;0.0002617137675142139;0.0010127169569836988;0.01243126370416381;0.026542494368222397;0.004622861555339912;0.010821089941013638;0.01586200111558683;0.03549227518870947;0.02186308803930573
3054;Un masque qui laisse les cheveux visiblement plus nourris. Le brushing est facilité. Attention en revanche, comme tous les masques à ne pas mettre en racines, car il est très riche et risque soit des réactions, soit simplement de faire graisser les cheveux très vites.;0.0;0.0;1.8166996776902217e-05;0.0;0.0;0.0;0.0;0.003518881135176987;0.0;0.0;0.0;0.0;3.508883782896294e-05;0.14065264392954802;0.006295365678622617;0.0;0.001538506582479876;0.0;0.0;0.013179508410023194
3055;Sent très bon...;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
